PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,ENERGY_USE,ENERGY_INFLUENCE,ELEC_C_AVOIDED,ELEC_AVOIDED,FUEL_C_AVOIDED,FUEL_AVOIDED,BINTA_CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1852723,4,17,3,37,20200,1,1,1,2,COOLING,CLIMATE,9.820672868,8.841799904,,,942211107290487,352769495489998,942211084290487,942211082290487,942211097290487,
1856986,1,17,3,31,23407,1,1,2,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785693276290487,352769519489998,785693238290487,785693233290487,785693258290487,
1856986,1,17,3,31,23407,1,1,3,2,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,785693280290487,352769519489998,785693238290487,785693233290487,785693259290487,
1856986,1,17,3,31,23407,1,1,4,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785693284290487,352769519489998,785693238290487,785693233290487,785693260290487,
1856986,1,17,3,31,23407,1,1,5,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785693287290487,352769519489998,785693238290487,785693233290487,785693261290487,
1857032,1,17,3,31,23469,1,1,1,2,HEATING,CLIMATE,0.819922693,0.738197116,17.89039294,87200.44911,785694232290487,352769522489998,785694214290487,785694207290487,785694229290487,
1857868,1,17,3,31,22140,1,1,1,1,HEATING,SHADING,0.0,0.0,0.0,0.0,491758722126144,352769748489998,491758710126144,491758709126144,491758720126144,
1796301,4,17,3,97,20087,1,1,19,1,HEATING,CLIMATE,1.692145732,1.523481555,37.44735199,182523.9905,491759458126144,352769767489998,491759370126144,491759369126144,491759401126144,
1796301,4,17,3,97,20087,1,1,19,2,COOLING,CLIMATE,1.758872989,1.58355779,,,491759459126144,352769767489998,491759370126144,491759369126144,491759401126144,
1796301,4,17,3,97,20087,1,1,20,1,COOLING,CLIMATE,4.493192786,4.045334987,,,491759460126144,352769767489998,491759370126144,491759369126144,491759402126144,
1837502,5,17,3,197,20155,1,1,1,2,HEATING,SHADING,-1.884093829,-1.696297276,-41.38520408,-201717.6702,489743233126144,352769850489998,478152132489998,478152130489998,488918146126144,
1837533,4,17,3,197,20006,1,1,8,1,HEATING,SHADING,-11.25797821,-10.13584221,-247.2879633,-1205318.493,489743241126144,352769852489998,478152185489998,478152184489998,488918151126144,
1837533,4,17,3,197,20006,1,1,8,2,HEATING,SHADING,-0.05176082,-0.046601574,-1.13695617,-5541.694304,489743242126144,352769852489998,478152185489998,478152184489998,488918151126144,
1852999,4,17,3,43,20049,1,1,9,2,HEATING,CLIMATE,2.510259495,2.260050045,55.63948815,271195.1812,491759576126144,352769771489998,491759543126144,491759542126144,491759559126144,
1854651,1,17,3,31,23232,1,2,2,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743143126144,352769800489998,478150005489998,478150004489998,488917950126144,
1856790,1,17,3,31,23171,1,2,1,1,COOLING,CLIMATE,9.845546259,8.864194047,,,489743177126144,352769825489998,478151202489998,478151201489998,488917982126144,
1856933,1,17,3,31,23379,1,1,2,1,COOLING,CLIMATE,9.969913215,8.976164759,,,489743183126144,352769826489998,478151236489998,478151234489998,488917985126144,
1852459,5,17,3,31,20051,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743193126144,352769833489998,478151483489998,478151481489998,488917998126144,
1796340,4,17,3,97,20080,1,1,11,1,COOLING,SHADING,0.53701152,0.483485039,,,489743225126144,352769840489998,478151750489998,478151747489998,488918052126144,
1796340,4,17,3,97,20080,1,1,13,1,COOLING,SHADING,0.0,0.0,,,489743227126144,352769840489998,478151750489998,478151747489998,488918054126144,
1853029,4,17,3,43,20061,1,1,3,2,HEATING,SHADING,-10.0847331,-9.079540002,-221.5169601,-1079706.771,942084229290487,352769571489998,942084184290487,942084179290487,942084205290487,
1796131,4,17,3,93,20008,1,1,1,2,COOLING,CLIMATE,8.747479653,7.875576939,,,942083011290487,352769574489998,942082970290487,942082966290487,942082985290487,
1796131,4,17,3,93,20008,1,1,1,2,COOLING,SHADING,1.718436888,1.547152147,,,942083011290487,352769574489998,942082970290487,942082966290487,942082985290487,
1796131,4,17,3,93,20008,1,1,2,2,HEATING,SHADING,-0.037957935,-0.034174488,-0.833767858,-4063.909156,942083014290487,352769574489998,942082970290487,942082966290487,942082986290487,
1796131,4,17,3,93,20008,1,1,4,1,HEATING,CLIMATE,0.647177534,0.582670285,14.2787652,69596.8357,942083018290487,352769574489998,942082970290487,942082966290487,942082988290487,
1857874,1,17,3,31,22134,1,1,1,2,HEATING,SHADING,-0.02588041,-0.023300787,-0.568478085,-2770.847152,785693624290487,352769604489998,785693596290487,785693591290487,785693612290487,
1856929,1,17,3,31,23329,1,1,4,1,HEATING,WINDBREAK,21.54955262,19.40160668,465.5176224,2269002.468,785698820290487,352769611489998,785698791290487,785698785290487,785698810290487,
1837455,4,17,3,197,20165,1,1,4,1,COOLING,CLIMATE,9.882856346,8.89778526,,,785695458290487,352769621489998,785695426290487,785695423290487,785695441290487,
1852442,4,17,3,31,20004,1,2,8,2,HEATING,SHADING,0.0,0.0,0.0,0.0,785698318290487,352769622489998,785698266290487,785698262290487,785698295290487,
1853010,5,17,3,43,20028,1,1,3,1,HEATING,SHADING,-0.008873283,-0.007988841,-0.194906772,-950.0047377,785699008290487,352769643489998,785698983290487,785698977290487,785699001290487,
1857132,1,17,3,31,23612,1,1,3,4,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,707805285126144,352769670489998,707805244126144,707805238126144,707805263126144,
1837523,4,17,3,197,20124,1,2,12,1,COOLING,SHADING,58.10464478,52.31307972,,,707806578126144,352769714489998,707806501126144,707806494126144,707806530126144,
1837523,4,17,3,197,20124,12,2,15,1,HEATING,CLIMATE,5.93548661,5.343868556,131.4798602,640852.4897,707806581126144,352769714489998,707806505126144,707806494126144,707806533126144,
1856834,1,17,3,31,23262,1,1,3,1,COOLING,CLIMATE,4.975563086,4.479625155,,,491758123126144,352769727489998,491758094126144,491758092126144,491758110126144,
1852387,4,17,3,31,20101,1,1,4,1,HEATING,SHADING,-7.025668253,-6.325386633,-154.3228421,-752192.5977,491758242126144,352769731489998,491758221126144,491758218126144,491758237126144,
1857776,1,17,3,31,22048,1,1,1,3,COOLING,SHADING,6.121931118,5.511729258,,,491758390126144,352769737489998,491758374126144,491758372126144,491758386126144,
1467748,1,55,5,59,21502,1,1,1,3,COOLING,SHADING,0.075181614,0.067687906,,,1287172495290487,924142,1287172460290487,1287172455290487,1287172475290487,
1467826,1,55,5,59,21541,1,1,1,1,HEATING,SHADING,-18.24568882,-16.42705462,-400.777044,-1953447.213,1287177524290487,924143,1287177476290487,1287177472290487,1287177493290487,
1467826,1,55,5,59,21541,1,1,2,2,COOLING,SHADING,47.67588277,42.9238018,,,1287177527290487,924143,1287177476290487,1287177472290487,1287177494290487,
1856813,1,17,3,31,23202,1,1,2,3,HEATING,SHADING,-8.255850585,-7.432950868,-181.3445043,-883900.2177,785698510290487,352769390489998,785698475290487,785698468290487,785698494290487,
1856813,1,17,3,31,23202,1,1,3,3,COOLING,SHADING,1.074023039,0.966970078,,,785698513290487,352769390489998,785698475290487,785698468290487,785698495290487,
1852408,4,17,3,31,20178,1,1,4,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287853474290487,352769427489998,1287853432290487,1287853426290487,1287853448290487,
1857035,1,17,3,31,23466,1,1,1,1,COOLING,CLIMATE,5.01188594,4.512327538,,,785694815290487,352769456489998,785694785290487,785694777290487,785694809290487,
1857694,2,17,3,31,21834,1,1,2,1,HEATING,CLIMATE,4.062790287,3.657832743,89.82925135,437841.1971,942084428290487,559740547126144,942084391290487,942084385290487,942084410290487,352769803489998.0
1857913,2,17,3,31,22176,1,2,1,3,HEATING,SHADING,-17.05519037,-15.35521879,-374.6270611,-1825988.288,942083510290487,559740563126144,942083487290487,942083483290487,942083506290487,352769819489998.0
1857067,2,17,3,31,23488,1,1,2,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942083269290487,559740571126144,942083233290487,942083224290487,942083252290487,352769812489998.0
1857693,2,17,3,31,21835,1,2,1,1,HEATING,SHADING,-2.087686461,-1.879596867,-45.85723329,-223515.0089,942231217290487,781817031290487,942231194290487,942231190290487,942231213290487,352769728489998.0
1856834,2,17,3,31,23262,1,1,4,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942230982290487,781817043290487,942230941290487,942230933290487,942230962290487,352769727489998.0
1854662,2,17,3,31,23221,1,1,1,4,HEATING,SHADING,-0.251039971,-0.226017628,-5.514237279,-26877.21666,942231568290487,781817055290487,942231533290487,942231527290487,942231554290487,352769725489998.0
1857132,2,17,3,31,23612,1,1,3,4,HEATING,SHADING,-8.255850585,-7.432950868,-181.3445043,-883900.2177,1287852778290487,992948058290487,1287852748290487,1287852742290487,1287852767290487,352769670489998.0
1469516,1,55,5,59,22311,1,1,1,1,HEATING,WINDBREAK,9.625684061,8.666246555,207.9585902,1013621.25,489743563126144,923463,478152687489998,478152685489998,488921594126144,
1469784,5,55,5,59,20076,1,1,1,1,COOLING,CLIMATE,9.907729737,8.920179403,,,785696387290487,923575,785696356290487,785696352290487,785696369290487,
1469478,1,55,5,59,22292,1,1,10,1,HEATING,SHADING,0.0,0.0,0.0,0.0,785694726290487,923693,785694652290487,785694646290487,785694687290487,
1467849,1,55,5,59,21553,1,1,4,2,HEATING,CLIMATE,5.155196475,4.641353634,114.1254398,556264.4511,785692943290487,923694,785692881290487,785692876290487,785692902290487,
1467849,1,55,5,59,21553,1,1,6,2,COOLING,SHADING,36.94639419,33.26377214,,,785692949290487,923694,785692881290487,785692876290487,785692904290487,
1467849,1,55,5,59,21553,1,1,7,3,HEATING,CLIMATE,10.31643735,9.288149192,228.3886107,1113200.224,785692953290487,923694,785692881290487,785692876290487,785692905290487,
1469307,1,55,5,59,22221,1,1,11,1,COOLING,SHADING,-0.311466694,-0.280421334,,,942163637290487,924136,942163483290487,942163480290487,942163513290487,
1469307,1,55,5,59,22221,1,1,13,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942163639290487,924136,942163483290487,942163480290487,942163515290487,
1469307,1,55,5,59,22221,1,1,13,3,HEATING,SHADING,-0.012940205,-0.011650394,-0.284239043,-1385.423576,942163641290487,924136,942163483290487,942163480290487,942163515290487,
1469307,1,55,5,59,22221,1,1,15,1,COOLING,SHADING,-2.148046078,-1.933940155,,,942163644290487,924136,942163483290487,942163480290487,942163517290487,
1469307,1,55,5,59,22221,1,1,17,1,HEATING,SHADING,0.0,0.0,0.0,0.0,942163646290487,924136,942163483290487,942163480290487,942163519290487,
1469307,1,55,5,59,22221,1,1,34,1,COOLING,CLIMATE,9.851764607,8.869792582,,,942163663290487,924136,942163483290487,942163480290487,942163536290487,
1857855,1,17,3,31,22099,1,1,2,1,HEATING,SHADING,-1.662816247,-1.497075479,-36.52471479,-178026.9189,785694145290487,352769466489998,785694112290487,785694107290487,785694132290487,
1853001,4,17,3,43,20201,1,2,1,2,HEATING,CLIMATE,6.769289067,6.094561975,150.5337066,733723.7848,942212254290487,352769491489998,942212233290487,942212229290487,942212250290487,
1852723,4,17,3,37,20200,1,1,1,1,HEATING,SHADING,-8.889920326,-8.003819875,-195.2722106,-951785.9402,942211106290487,352769495489998,942211084290487,942211082290487,942211097290487,
1857032,1,17,3,31,23469,1,1,1,2,COOLING,SHADING,14.17710391,12.76400484,,,785694232290487,352769522489998,785694214290487,785694207290487,785694229290487,
1857349,1,17,3,31,23813,1,2,1,3,COOLING,SHADING,3.597977211,3.239349787,,,491758865126144,352769753489998,491758849126144,491758848126144,491758861126144,
1852346,4,17,3,31,20028,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491758903126144,352769755489998,491758888126144,491758886126144,491758900126144,
1796301,4,17,3,97,20087,1,1,8,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759446126144,352769767489998,491759370126144,491759369126144,491759390126144,
1796301,4,17,3,97,20087,1,1,10,1,HEATING,SHADING,0.0,0.0,0.0,0.0,491759448126144,352769767489998,491759370126144,491759369126144,491759392126144,
1796301,4,17,3,97,20087,1,1,20,1,HEATING,SHADING,0.0,0.0,0.0,0.0,491759460126144,352769767489998,491759370126144,491759369126144,491759402126144,
1797337,4,17,3,111,20061,1,1,1,1,COOLING,CLIMATE,2.226271246,2.00436825,,,489743243126144,352769854489998,478152242489998,478152240489998,488918152126144,
1853014,4,17,3,43,20006,1,1,1,4,COOLING,SHADING,3.866482941,3.481092279,,,491757411126144,352769781489998,491757386126144,491757385126144,491757400126144,
1795853,4,17,3,89,20007,1,1,2,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491757498126144,352769784489998,491757463126144,491757461126144,491757477126144,
1857047,1,17,3,31,23508,1,1,3,1,HEATING,CLIMATE,6.40366069,5.765377509,141.8925124,691605.3128,489743151126144,352769810489998,478150744489998,478150742489998,488917964126144,
1857047,1,17,3,31,23508,1,1,5,1,COOLING,CLIMATE,1.770375396,1.593913698,,,489743153126144,352769810489998,478150744489998,478150742489998,488917966126144,
1857067,1,17,3,31,23488,1,1,1,3,COOLING,SHADING,128.1309518,115.3595332,,,489743156126144,352769812489998,478150840489998,478150838489998,488917968126144,
1857067,1,17,3,31,23488,1,1,3,3,COOLING,CLIMATE,9.777144433,8.802610155,,,489743164126144,352769812489998,478150840489998,478150838489998,488917970126144,
1852330,4,17,3,31,20109,1,1,1,3,COOLING,CLIMATE,1.699060472,1.52970707,,,489743167126144,352769815489998,478150918489998,478150917489998,488917971126144,
1857913,1,17,3,31,22176,1,2,1,2,COOLING,CLIMATE,9.976131562,8.981763295,,,489743174126144,352769819489998,478151048489998,478151047489998,488917978126144,
1857913,1,17,3,31,22176,1,2,1,4,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743176126144,352769819489998,478151048489998,478151047489998,488917978126144,
1856790,1,17,3,31,23171,1,2,1,2,COOLING,CLIMATE,9.845546259,8.864194047,,,489743178126144,352769825489998,478151202489998,478151201489998,488917982126144,
1837440,4,17,3,197,20071,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743190126144,352769832489998,478151441489998,478151440489998,488917990126144,
1837440,4,17,3,197,20071,1,1,9,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743192126144,352769832489998,478151441489998,478151440489998,488917997126144,
1852998,4,17,3,43,20016,1,1,5,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743205126144,352769835489998,478151558489998,478151556489998,488918009126144,
1853029,4,17,3,43,20061,1,1,3,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942084228290487,352769571489998,942084184290487,942084179290487,942084205290487,
1795888,4,17,3,89,20019,1,2,1,1,COOLING,SHADING,36.94639419,33.26377214,,,942083905290487,352769572489998,942083881290487,942083879290487,942083902290487,
1796131,4,17,3,93,20008,1,1,1,3,HEATING,WINDBREAK,21.54955262,19.40160668,465.5176224,2269002.468,942083012290487,352769574489998,942082970290487,942082966290487,942082985290487,
1857782,1,17,3,31,22042,1,2,1,2,HEATING,CLIMATE,1.874518807,1.687676642,41.52317351,202390.1538,785696001290487,352769600489998,785695966290487,785695959290487,785695986290487,
1857782,1,17,3,31,22042,1,2,2,2,HEATING,SHADING,-5.517703262,-4.967727653,-121.1995242,-590744.5955,785696003290487,352769600489998,785695966290487,785695959290487,785695987290487,
1857782,1,17,3,31,22042,1,2,2,2,HEATING,WINDBREAK,10.17293914,9.15895413,219.7737327,1071210.021,785696003290487,352769600489998,785695966290487,785695959290487,785695987290487,
1857782,1,17,3,31,22042,1,2,3,1,HEATING,CLIMATE,12.19029244,10.97522828,270.0626268,1316325.607,785696004290487,352769600489998,785695966290487,785695959290487,785695988290487,
1857782,1,17,3,31,22042,1,2,3,2,HEATING,CLIMATE,12.19029244,10.97522828,270.0626268,1316325.607,785696005290487,352769600489998,785695966290487,785695959290487,785695988290487,
1854669,1,17,3,31,23592,1,1,4,2,HEATING,CLIMATE,4.843080422,4.360347665,107.1836717,522429.2356,785693690290487,352769614489998,785693645290487,785693638290487,785693666290487,
1852442,4,17,3,31,20004,1,2,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785698310290487,352769622489998,785698266290487,785698262290487,785698291290487,
1837534,4,17,3,197,20021,1,1,1,1,COOLING,SHADING,0.0,0.0,,,785694546290487,352769651489998,785694526290487,785694523290487,785694540290487,
1857132,1,17,3,31,23612,1,1,3,4,HEATING,SHADING,-0.181162865,-0.163105504,-3.979346468,-19395.92944,707805285126144,352769670489998,707805244126144,707805238126144,707805263126144,
1852384,4,17,3,31,20155,1,2,3,1,HEATING,CLIMATE,0.983113804,0.885122197,21.68083399,105675.6253,707806894126144,352769684489998,707806863126144,707806857126144,707806882126144,
1837523,4,17,3,197,20124,1,2,1,1,COOLING,SHADING,18.58059776,16.7285816,,,707806565126144,352769714489998,707806501126144,707806494126144,707806519126144,
1837523,4,17,3,197,20124,1,2,12,1,COOLING,CLIMATE,5.051235698,4.54775512,,,707806578126144,352769714489998,707806501126144,707806494126144,707806530126144,
1854662,1,17,3,31,23221,1,1,3,4,COOLING,SHADING,1.106243754,0.995979201,,,491758026126144,352769725489998,491757995126144,491757993126144,491758011126144,
1856834,1,17,3,31,23262,1,1,2,2,COOLING,SHADING,60.1918312,54.19222639,,,491758121126144,352769727489998,491758094126144,491758092126144,491758109126144,
1856834,1,17,3,31,23262,1,1,3,1,HEATING,SHADING,-10.28487478,-9.25973261,-225.9131871,-1101134.639,491758123126144,352769727489998,491758094126144,491758092126144,491758110126144,
1467748,1,55,5,59,21502,1,1,1,2,COOLING,CLIMATE,5.023993558,4.523228332,,,1287172494290487,924142,1287172460290487,1287172455290487,1287172475290487,
1467826,1,55,5,59,21541,1,1,4,1,COOLING,SHADING,128.1309518,115.3595332,,,1287177530290487,924143,1287177476290487,1287177472290487,1287177496290487,
1467826,1,55,5,59,21541,1,1,5,1,HEATING,SHADING,-18.24568882,-16.42705462,-400.777044,-1953447.213,1287177532290487,924143,1287177476290487,1287177472290487,1287177497290487,
1467826,1,55,5,59,21541,1,1,7,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287177536290487,924143,1287177476290487,1287177472290487,1287177499290487,
1857898,1,17,3,31,22191,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785693204290487,352769406489998,785693175290487,785693172290487,785693194290487,
1852362,4,17,3,31,20100,1,1,1,1,COOLING,CLIMATE,1.7761266,1.599091652,,,1287852862290487,352769416489998,1287852831290487,1287852826290487,1287852846290487,
1852362,4,17,3,31,20100,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287852863290487,352769416489998,1287852831290487,1287852826290487,1287852846290487,
1852408,4,17,3,31,20178,1,1,4,2,COOLING,CLIMATE,1.758872989,1.58355779,,,1287853474290487,352769427489998,1287853432290487,1287853426290487,1287853448290487,
1852408,4,17,3,31,20178,1,1,4,3,COOLING,CLIMATE,1.758872989,1.58355779,,,1287853475290487,352769427489998,1287853432290487,1287853426290487,1287853448290487,
1852408,4,17,3,31,20178,1,1,7,1,HEATING,CLIMATE,4.843080422,4.360347665,107.1836717,522429.2356,1287853479290487,352769427489998,1287853432290487,1287853426290487,1287853450290487,
1852408,4,17,3,31,20178,1,1,7,3,COOLING,CLIMATE,5.030047367,4.52867873,,,1287853481290487,352769427489998,1287853432290487,1287853426290487,1287853450290487,
1852435,4,17,3,31,20141,1,1,1,1,COOLING,CLIMATE,2.353898082,2.119273915,,,1287852658290487,352769430489998,1287852641290487,1287852636290487,1287852656290487,
1837539,4,17,3,197,20162,1,1,1,1,HEATING,WINDBREAK,12.635587,11.37613822,272.9418742,1330359.489,1287853108290487,352769439489998,1287853090290487,1287853086290487,1287853106290487,
1795928,5,17,3,89,20061,1,1,1,1,COOLING,CLIMATE,1.755422267,1.580451018,,,489743253126144,352769859489998,478152376489998,478152374489998,488918159126144,
1795928,5,17,3,89,20061,1,1,1,2,HEATING,CLIMATE,1.528522979,1.376167857,33.80892476,164789.7524,489743254126144,352769859489998,478152376489998,478152374489998,488918159126144,
1854651,2,17,3,31,23232,1,2,1,3,COOLING,CLIMATE,9.938821476,8.948172081,,,942083706290487,559740535126144,942083683290487,942083678290487,942083700290487,352769800489998.0
1857694,2,17,3,31,21834,1,1,2,1,COOLING,CLIMATE,5.014912844,4.515052737,,,942084428290487,559740547126144,942084391290487,942084385290487,942084410290487,352769803489998.0
1857694,2,17,3,31,21834,1,1,2,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942084429290487,559740547126144,942084391290487,942084385290487,942084410290487,352769803489998.0
1856834,2,17,3,31,23262,1,1,3,3,HEATING,CLIMATE,2.346151991,2.112299914,51.64952658,251747.5121,942230980290487,781817043290487,942230941290487,942230933290487,942230961290487,352769727489998.0
1854662,2,17,3,31,23221,1,1,1,4,COOLING,SHADING,6.565860969,5.911410518,,,942231568290487,781817055290487,942231533290487,942231527290487,942231554290487,352769725489998.0
1857349,2,17,3,31,23813,1,2,1,1,HEATING,SHADING,0.0,0.0,0.0,0.0,942231951290487,781817061290487,942231929290487,942231924290487,942231946290487,352769753489998.0
1857349,2,17,3,31,23813,1,2,1,4,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942231954290487,781817061290487,942231929290487,942231924290487,942231946290487,352769753489998.0
1856854,2,17,3,31,23296,1,1,1,1,HEATING,CLIMATE,0.928572887,0.836017631,20.46802491,99764.2126,1287854155290487,992948040290487,1287854133290487,1287854127290487,1287854150290487,352769664489998.0
1854661,2,17,3,31,23222,1,1,1,2,HEATING,SHADING,-0.02458639,-0.022135748,-0.540054181,-2632.304794,1287852593290487,992948043290487,1287852575290487,1287852566290487,1287852588290487,352769663489998.0
1469295,1,55,5,59,22215,1,1,1,1,HEATING,CLIMATE,11.2533649,10.13168873,249.2256188,1214762.915,489743569126144,923464,478152716489998,478152715489998,488921596126144,
1469919,4,55,5,59,20011,1,1,13,3,COOLING,CLIMATE,5.327516457,4.796497667,,,505940885126144,923671,505940844126144,505940842126144,505940859126144,
1469478,1,55,5,59,22292,1,1,13,1,COOLING,SHADING,2.25544844,2.030637215,,,785694731290487,923693,785694652290487,785694646290487,785694690290487,
1468333,1,55,5,59,21795,1,3,2,1,HEATING,SHADING,-5.111380909,-4.601905373,-112.2744201,-547242.3043,942083569290487,924132,942083528290487,942083525290487,942083554290487,
1469307,1,55,5,59,22221,1,1,8,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942163634290487,924136,942163483290487,942163480290487,942163510290487,
1469307,1,55,5,59,22221,1,1,13,1,HEATING,SHADING,-9.071946585,-8.167702715,-199.270522,-971274.3076,942163639290487,924136,942163483290487,942163480290487,942163515290487,
1469307,1,55,5,59,22221,1,1,13,3,COOLING,CLIMATE,4.92410571,4.433296779,,,942163641290487,924136,942163483290487,942163480290487,942163515290487,
1469307,1,55,5,59,22221,1,1,14,1,COOLING,CLIMATE,9.851764607,8.869792582,,,942163642290487,924136,942163483290487,942163480290487,942163516290487,
1469307,1,55,5,59,22221,1,1,21,1,HEATING,SHADING,-0.012940205,-0.011650394,-0.284239043,-1385.423576,942163650290487,924136,942163483290487,942163480290487,942163523290487,
1469307,1,55,5,59,22221,1,1,34,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942163663290487,924136,942163483290487,942163480290487,942163536290487,
1857035,1,17,3,31,23466,1,1,2,1,COOLING,CLIMATE,5.01188594,4.512327538,,,785694818290487,352769456489998,785694785290487,785694777290487,785694810290487,
1853001,4,17,3,43,20201,1,2,1,1,COOLING,SHADING,0.0,0.0,,,942212253290487,352769491489998,942212233290487,942212229290487,942212250290487,
1856986,1,17,3,31,23407,1,1,1,3,COOLING,SHADING,10.84763311,9.766398152,,,785693274290487,352769519489998,785693238290487,785693233290487,785693257290487,
1856866,1,17,3,31,23284,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785694933290487,352769520489998,785694913290487,785694906290487,785694931290487,
1857032,1,17,3,31,23469,1,1,1,1,HEATING,CLIMATE,0.819922693,0.738197116,17.89039294,87200.44911,785694231290487,352769522489998,785694214290487,785694207290487,785694229290487,
1857868,1,17,3,31,22140,1,1,1,2,COOLING,SHADING,0.35084752,0.315876887,,,491758723126144,352769748489998,491758710126144,491758709126144,491758720126144,
1857349,1,17,3,31,23813,1,2,1,2,COOLING,SHADING,-0.136042925,-0.122482882,,,491758864126144,352769753489998,491758849126144,491758848126144,491758861126144,
1852346,4,17,3,31,20028,1,1,1,3,HEATING,SHADING,-1.556275355,-1.401154021,-34.18448284,-166620.2786,491758904126144,352769755489998,491758888126144,491758886126144,491758900126144,
1852509,4,17,3,31,20090,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759238126144,352769763489998,491759223126144,491759222126144,491759235126144,
1796301,4,17,3,97,20087,1,1,1,1,COOLING,SHADING,7.940610582,7.149132328,,,491759439126144,352769767489998,491759370126144,491759369126144,491759383126144,
1796301,4,17,3,97,20087,1,1,2,1,HEATING,CLIMATE,4.843080422,4.360347665,107.1836717,522429.2356,491759440126144,352769767489998,491759370126144,491759369126144,491759384126144,
1796301,4,17,3,97,20087,1,1,11,1,COOLING,CLIMATE,1.758872989,1.58355779,,,491759449126144,352769767489998,491759370126144,491759369126144,491759393126144,
1796301,4,17,3,97,20087,1,1,11,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759449126144,352769767489998,491759370126144,491759369126144,491759393126144,
1796301,4,17,3,97,20087,1,1,17,2,HEATING,SHADING,-0.012940205,-0.011650394,-0.284239043,-1385.423576,491759456126144,352769767489998,491759370126144,491759369126144,491759399126144,
1796301,4,17,3,97,20087,1,1,19,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759459126144,352769767489998,491759370126144,491759369126144,491759401126144,
1796301,4,17,3,97,20087,1,1,20,2,HEATING,SHADING,-0.019410308,-0.017475591,-0.426358574,-2078.135415,491759461126144,352769767489998,491759370126144,491759369126144,491759402126144,
1796301,4,17,3,97,20087,11,1,26,1,COOLING,SHADING,0.0,0.0,,,491759462126144,352769767489998,491759371126144,491759369126144,491759405126144,
1852999,4,17,3,43,20049,1,1,8,2,COOLING,CLIMATE,1.7761266,1.599091652,,,491759574126144,352769771489998,491759543126144,491759542126144,491759558126144,
1795853,4,17,3,89,20007,1,1,4,1,HEATING,CLIMATE,1.96485032,1.769004385,43.51139738,212081.0541,491757502126144,352769784489998,491757463126144,491757461126144,491757479126144,
1795853,4,17,3,89,20007,1,1,5,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491757505126144,352769784489998,491757463126144,491757461126144,491757480126144,
1857067,1,17,3,31,23488,1,1,1,3,COOLING,CLIMATE,9.777144433,8.802610155,,,489743156126144,352769812489998,478150840489998,478150838489998,488917968126144,
1857067,1,17,3,31,23488,1,1,2,2,COOLING,SHADING,22.33967839,20.11297688,,,489743159126144,352769812489998,478150840489998,478150838489998,488917969126144,
1857913,1,17,3,31,22176,1,2,1,1,HEATING,SHADING,-17.05519037,-15.35521879,-374.6270611,-1825988.288,489743173126144,352769819489998,478151048489998,478151047489998,488917978126144,
1856790,1,17,3,31,23171,1,1,2,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743179126144,352769825489998,478151202489998,478151200489998,488917983126144,
1852998,4,17,3,43,20016,1,1,2,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743200126144,352769835489998,478151558489998,478151556489998,488918007126144,
