PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,DISTANCE_CD,AZIMUTH,ITREE_ECO_VERSION,ELEC_AVOID_VALUE_SUM,ELEC_AVOID_SUM,FUEL_AVOID_VALUE_SUM,FUEL_AVOID_SUM,CARBON_AVOID_VALUE_SUM,CARBON_AVOID_SUM,COOLING_CLIMATE_C_ELEC_AVOID,COOLING_CLIMATE_ELEC_AVOID,COOLING_SHADING_C_ELEC_AVOID,COOLING_SHADING_ELEC_AVOID,HEATING_CLIMATE_FUEL_AVOID,HEATING_CLIMATE_C_FUEL_AVOID,HEATING_CLIMATE_C_ELEC_AVOID,HEATING_CLIMATE_ELEC_AVOID,HEATING_SHADING_FUEL_AVOID,HEATING_SHADING_C_FUEL_AVOID,HEATING_SHADING_C_ELEC_AVOID,HEATING_SHADING_ELEC_AVOID,HEATING_WINDBREAK_FUEL_AVOID,HEATING_WINDBREAK_C_FUEL_AVOID,HEATING_WINDBREAK_C_ELEC_AVOID,HEATING_WINDBREAK_ELEC_AVOID,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1854661,2,17,3,31,23222,1,1,1,3,,,6.0.35,3.320714462,24.18583002,20.79304994,2459621.51,12.36080122,531.4892234,3.805027021,3.425761962,0.0,0.0,1129262.021,231.6839134,10.42282185,9.383929844,0.0,0.0,0.0,0.0,1330359.489,272.9418742,12.635587,11.37613822,1287852594290487,992948043290487,1287852575290487,1287852566290487,1287852588290487,352769663489998.0
1857132,2,17,3,31,23612,1,1,3,2,,,6.0.35,6.543864166,47.66106458,-9.502588235,-1124066.479,-4.132297741,-177.6803686,9.851764607,8.869792582,53.59375129,48.25180835,212867.2521,43.67269692,1.979388228,1.782093232,-1336933.731,-274.2906719,-12.48729766,-11.24262958,0.0,0.0,0.0,0.0,1287852776290487,992948058290487,1287852748290487,1287852742290487,1287852767290487,352769670489998.0
1857132,2,17,3,31,23612,1,1,3,3,,,6.0.35,1.782886234,12.9853331,-5.672751643,-671032.9655,-2.866388895,-123.248872,9.851764607,8.869792582,10.84763311,9.766398152,212867.2521,43.67269692,1.979388228,1.782093232,-883900.2177,-181.3445043,-8.255850585,-7.432950868,0.0,0.0,0.0,0.0,1287852777290487,992948058290487,1287852748290487,1287852742290487,1287852767290487,352769670489998.0
1469784,5,55,5,59,20076,1,1,3,1,,,6.0.35,0.365495333,2.662019905,-1.937461598,-229183.4164,-1.024780157,-44.06345513,4.95134785,4.457823566,0.150363229,0.135375814,106366.175,21.82250993,0.989137905,0.890545847,-335549.5914,-68.84269637,-3.13411767,-2.821725322,0.0,0.0,0.0,0.0,785696388290487,923575,785696356290487,785696352290487,785696371290487,
1469478,1,55,5,59,22292,1,1,5,1,,,6.0.35,12.77100488,93.01533049,-7.647438683,-904619.8003,-1.913634728,-82.28238743,9.932603128,8.942573545,101.8173874,91.6687663,300698.6927,61.6925466,2.821016968,2.53983285,-1205318.493,-247.2879633,-11.25797821,-10.13584221,0.0,0.0,0.0,0.0,785694718290487,923693,785694652290487,785694646290487,785694682290487,
1469478,1,55,5,59,22292,1,1,10,1,,,6.0.35,1.576534398,11.4824064,2.542034581,300698.6927,1.731388385,74.44616669,9.932603128,8.942573545,0.0,0.0,300698.6927,61.6925466,2.821016968,2.53983285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785694726290487,923693,785694652290487,785694646290487,785694687290487,
1467849,1,55,5,59,21553,1,1,4,2,,,6.0.35,1.298833892,9.459824415,4.554173684,538715.753,2.814835876,121.0321974,5.036101176,4.534129127,0.479730291,0.431913302,556264.4511,114.1254398,5.155196475,4.641353634,-17548.69809,-3.600361095,-0.163909259,-0.147571647,0.0,0.0,0.0,0.0,785692943290487,923694,785692881290487,785692876290487,785692902290487,
1469307,1,55,5,59,22221,1,1,4,1,,,6.0.35,1.038760233,7.565624424,-6.843955913,-809575.3739,-3.667441747,-157.6925096,9.851764607,8.869792582,6.121931118,5.511729258,212867.2521,43.67269692,1.979388228,1.782093232,-1022442.626,-209.7684189,-9.549871562,-8.597990647,0.0,0.0,0.0,0.0,942163630290487,924136,942163483290487,942163480290487,942163506290487,
1469307,1,55,5,59,22221,1,1,20,1,,,6.0.35,1.19537434,8.706295265,1.787816623,211481.8286,1.233980071,53.05862443,9.851764607,8.869792582,-2.148046078,-1.933940155,212867.2521,43.67269692,1.979388228,1.782093232,-1385.423576,-0.284239043,-0.012940205,-0.011650394,0.0,0.0,0.0,0.0,942163649290487,924136,942163483290487,942163480290487,942163522290487,
1469307,1,55,5,59,22221,1,1,26,1,,,6.0.35,0.730963593,5.323842626,0.899194116,106366.175,0.645048143,27.73575355,4.92410571,4.433296779,0.0,0.0,106366.175,21.82250993,0.989137905,0.890545847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942163655290487,924136,942163483290487,942163480290487,942163528290487,
1469307,1,55,5,59,22221,1,1,31,1,,,6.0.35,2.804982573,20.42958903,-1.846888485,-218469.4721,-0.514692528,-22.1307282,4.92410571,4.433296779,19.8121457,17.83737533,106366.175,21.82250993,0.989137905,0.890545847,-324835.6471,-66.64458071,-3.034046733,-2.731628929,0.0,0.0,0.0,0.0,942163660290487,924136,942163483290487,942163480290487,942163533290487,
1858000,1,17,3,31,22332,1,2,2,3,,,6.0.35,0.948691751,6.909626735,2.390306354,282750.6759,1.527627141,65.68484907,5.01188594,4.512327538,0.046540999,0.041902037,420923.5893,86.35836728,3.90673226,3.517329758,-138172.9134,-28.34810761,-1.290569801,-1.161932599,0.0,0.0,0.0,0.0,785696703290487,352769464489998,785696678290487,785696673290487,785696694290487,
1857855,1,17,3,31,22099,1,1,1,1,,,6.0.35,4.04734669,29.47812593,1.835031351,217066.8851,1.797200438,77.27595065,5.054262603,4.550480318,25.71211196,23.14926402,657770.0974,134.9507443,6.091544637,5.484371541,-440703.2123,-90.41643385,-4.116278965,-3.705989951,0.0,0.0,0.0,0.0,785694144290487,352769466489998,785694112290487,785694107290487,785694131290487,
1857855,1,17,3,31,22099,1,1,2,1,,,6.0.35,1.351518449,9.843542964,0.437806478,51788.37327,0.501382599,21.55842841,1.768074915,1.591842516,8.699586856,7.832457843,229815.2922,47.14982461,2.128473072,1.916318083,-178026.9189,-36.52471479,-1.662816247,-1.497075479,0.0,0.0,0.0,0.0,785694145290487,352769466489998,785694112290487,785694107290487,785694132290487,
1853001,4,17,3,43,20201,1,2,1,1,,,6.0.35,1.101465421,8.022326449,6.202724783,733723.7848,3.708180255,159.4441823,2.141186689,1.927764474,0.0,0.0,733723.7848,150.5337066,6.769289067,6.094561975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942212253290487,352769491489998,942212233290487,942212229290487,942212250290487,
1853001,4,17,3,43,20201,1,2,1,2,,,6.0.35,1.101465421,8.022326449,6.202724783,733723.7848,3.708180255,159.4441823,2.141186689,1.927764474,0.0,0.0,733723.7848,150.5337066,6.769289067,6.094561975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942212254290487,352769491489998,942212233290487,942212229290487,942212250290487,
1852723,4,17,3,37,20200,1,1,1,2,,,6.0.35,2.942739886,21.43291978,-3.470888544,-410573.3477,-1.405395047,-60.42911853,9.820672868,8.841799904,17.82878286,16.05170366,212867.2521,43.67269692,1.979388228,1.782093232,-623440.5999,-127.9075672,-5.823092175,-5.242677007,0.0,0.0,0.0,0.0,942211107290487,352769495489998,942211084290487,942211082290487,942211097290487,
1852723,4,17,3,37,20200,1,1,2,2,,,6.0.35,2.044926876,14.89385926,8.182077061,967862.4732,5.002872128,215.1132903,3.21649027,2.895887456,4.102768079,3.693825759,69596.8357,14.2787652,0.647177534,0.582670285,-288121.9247,-59.11224656,-2.691131321,-2.422893521,1186387.562,243.4040178,11.2674493,10.14436928,942211109290487,352769495489998,942211084290487,942211082290487,942211098290487,
1917860,5,18,4,127,20001,1,1,1,2,,,6.0.35,6.120244322,44.57570518,18.85469646,2230332.593,11.79345803,507.094624,11.15237719,10.04076695,17.82878286,16.05170366,2853773.193,585.4915234,26.3526,23.72591158,-623440.5999,-127.9075672,-5.823092175,-5.242677007,0.0,0.0,0.0,0.0,942231649290487,352769507489998,942231630290487,942231627290487,942231646290487,
1852379,4,17,3,31,20204,1,1,1,1,,,6.0.35,2.977531474,21.68631809,10.79485707,1276929.682,6.653041495,286.067205,10.11293521,9.104931078,2.148046078,1.933940155,1282471.376,263.1169574,11.87798326,10.69404843,-5541.694304,-1.13695617,-0.05176082,-0.046601574,0.0,0.0,0.0,0.0,942082291290487,352769516489998,942082263290487,942082257290487,942082281290487,
1852379,4,17,3,31,20204,1,1,1,2,,,6.0.35,2.718399886,19.79897951,10.84170522,1282471.376,6.630730457,285.1078759,10.11293521,9.104931078,0.0,0.0,1282471.376,263.1169574,11.87798326,10.69404843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942082292290487,352769516489998,942082263290487,942082257290487,942082281290487,
1852329,4,17,3,31,20200,1,2,2,1,,,6.0.35,1.65989718,12.08956431,2.664261588,315156.9938,1.816059824,78.08686575,9.938821476,8.948172081,0.53701152,0.483485039,334552.9232,68.63821593,3.133326151,2.821012698,-19395.92944,-3.979346468,-0.181162865,-0.163105504,0.0,0.0,0.0,0.0,491758672126144,352769746489998,491758652126144,491758651126144,491758665126144,
1852329,4,17,3,31,20200,1,2,2,2,,,6.0.35,5.084100517,37.02913705,-5.21793979,-617233.017,-1.988591443,-85.50537321,9.938821476,8.948172081,36.94639419,33.26377214,334552.9232,68.63821593,3.133326151,2.821012698,-951785.9402,-195.2722106,-8.889920326,-8.003819875,0.0,0.0,0.0,0.0,491758673126144,352769746489998,491758652126144,491758651126144,491758665126144,
1852329,4,17,3,31,20200,1,2,2,3,,,6.0.35,5.084100517,37.02913705,-5.21793979,-617233.017,-1.988591443,-85.50537321,9.938821476,8.948172081,36.94639419,33.26377214,334552.9232,68.63821593,3.133326151,2.821012698,-951785.9402,-195.2722106,-8.889920326,-8.003819875,0.0,0.0,0.0,0.0,491758674126144,352769746489998,491758652126144,491758651126144,491758665126144,
1852370,5,17,3,31,20112,1,1,2,1,,,6.0.35,0.421232855,3.06797418,-10.56454888,-1249686.398,-5.883605589,-252.9830315,4.92410571,4.433296779,10.16025751,9.14753654,106366.175,21.82250993,0.989137905,0.890545847,-1356052.573,-278.2131701,-12.66587247,-11.40340499,0.0,0.0,0.0,0.0,491759344126144,352769766489998,491759306126144,491759305126144,491759324126144,
1852370,5,17,3,31,20112,1,1,3,1,,,6.0.35,0.254520429,1.853754032,-4.063586702,-480683.9444,-2.245689344,-96.5600582,4.92410571,4.433296779,1.628934885,1.466571233,106366.175,21.82250993,0.989137905,0.890545847,-587050.1195,-120.4415507,-5.483195926,-4.936659826,0.0,0.0,0.0,0.0,491759346126144,352769766489998,491759306126144,491759305126144,491759325126144,
1852370,5,17,3,31,20112,1,1,3,2,,,6.0.35,0.716908575,5.22147542,0.867571612,102625.5314,0.62455541,26.85460789,4.92410571,4.433296779,-0.078761694,-0.070911143,106366.175,21.82250993,0.989137905,0.890545847,-3740.643655,-0.767445415,-0.034938554,-0.031456063,0.0,0.0,0.0,0.0,491759347126144,352769766489998,491759306126144,491759305126144,491759325126144,
1852370,5,17,3,31,20112,1,1,9,1,,,6.0.35,1.260754248,9.182478135,7.736661713,915174.0424,4.60393562,197.9598347,1.510128377,1.359606732,0.0,0.0,32742.78277,6.717640284,0.304490257,0.274140272,-32300.16189,-6.626830413,-0.301691645,-0.27162061,914731.4216,187.6699574,8.686140491,7.820351741,491759354126144,352769766489998,491759306126144,491759305126144,491759329126144,
1796301,4,17,3,97,20087,1,1,4,1,,,6.0.35,1.946780636,14.17902866,8.791488293,1039950.069,5.328371536,229.1091005,5.03470339,4.532870665,1.074023039,0.966970078,1045491.763,214.4972721,9.691818983,8.725789497,-5541.694304,-1.13695617,-0.05176082,-0.046601574,0.0,0.0,0.0,0.0,491759442126144,352769767489998,491759370126144,491759369126144,491759386126144,
1796301,4,17,3,97,20087,1,1,11,1,,,6.0.35,0.426596502,3.107039345,1.54301401,182523.9905,0.951170049,40.89837071,1.758872989,1.58355779,0.0,0.0,182523.9905,37.44735199,1.692145732,1.523481555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491759449126144,352769767489998,491759370126144,491759369126144,491759393126144,
1797337,4,17,3,111,20061,1,1,1,1,,,6.0.35,1.231101312,8.96650628,7.087474151,838381.2826,4.231941408,181.9648429,2.226271246,2.00436825,0.0,0.0,838381.2826,172.0056575,7.732914201,6.962138029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489743243126144,352769854489998,478152242489998,478152240489998,488918152126144,
1853039,5,17,3,43,20034,1,1,1,1,,,6.0.35,2.702542659,19.68348623,-5.683971521,-672360.1712,-2.699697057,-116.0814632,5.020966653,4.520503134,23.15235572,20.8446508,471676.4125,96.77101949,4.374906341,3.938838712,-1144036.584,-234.7151217,-10.68558974,-9.620506419,0.0,0.0,0.0,0.0,489743247126144,352769858489998,478152327489998,478152325489998,488918155126144,
1853039,5,17,3,43,20034,1,1,4,2,,,6.0.35,0.33333987,2.427821338,0.644861056,76280.97506,0.426688036,18.34671466,1.755422267,1.580451018,0.239353715,0.215496197,164789.7524,33.80892476,1.528522979,1.376167857,-88508.77734,-18.15881479,-0.826694265,-0.744293734,0.0,0.0,0.0,0.0,489743250126144,352769858489998,478152327489998,478152325489998,488918156126144,
1852999,4,17,3,43,20049,1,1,9,1,,,6.0.35,0.529860155,3.859141697,2.292618975,271195.1812,1.393691136,59.92587424,1.7761266,1.599091652,0.0,0.0,271195.1812,55.63948815,2.510259495,2.260050045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491759575126144,352769771489998,491759543126144,491759542126144,491759559126144,
1853014,4,17,3,43,20006,1,1,1,4,,,6.0.35,0.309369511,2.253237515,-2.816975989,-333221.6657,-1.53175636,-65.86239708,1.764624192,1.588735744,3.866482941,3.481092279,212081.0541,43.51139738,1.96485032,1.769004385,-545302.7198,-111.8764872,-5.093264702,-4.585594893,0.0,0.0,0.0,0.0,491757411126144,352769781489998,491757386126144,491757385126144,491757400126144,
1853014,4,17,3,43,20006,1,1,4,3,,,6.0.35,0.500943159,3.648529929,1.77414307,209864.3763,1.09561183,47.10907247,1.764624192,1.588735744,0.343687378,0.309430429,212081.0541,43.51139738,1.96485032,1.769004385,-2216.677721,-0.454782468,-0.020704328,-0.01864063,0.0,0.0,0.0,0.0,491757414126144,352769781489998,491757386126144,491757385126144,491757401126144,
1795853,4,17,3,89,20007,1,1,2,2,,,6.0.35,2.638565853,19.2175226,3.071430921,363321.282,2.23000204,95.88553615,5.045181889,4.542304723,12.95271813,11.66165939,607017.2742,124.5380921,5.623370556,5.062862587,-243695.9923,-49.99764456,-2.276181927,-2.049304097,0.0,0.0,0.0,0.0,491757499126144,352769784489998,491757463126144,491757461126144,491757477126144,
1857047,1,17,3,31,23508,1,1,4,1,,,6.0.35,1.527303025,11.12383849,4.605579704,544796.5998,2.886834816,124.1280049,5.060316412,4.555930715,2.262608493,2.037083592,691605.3128,141.8925124,6.40366069,5.765377509,-146808.713,-30.1198628,-1.371230344,-1.234553323,0.0,0.0,0.0,0.0,489743152126144,352769810489998,478150744489998,478150742489998,488917965126144,
1857067,1,17,3,31,23488,1,1,2,2,,,6.0.35,2.559206528,18.63952315,-10.32243091,-1221046.128,-5.34470971,-229.8116087,9.777144433,8.802610155,22.33967839,20.11297688,212867.2521,43.67269692,1.979388228,1.782093232,-1433913.38,-294.1874046,-13.393112,-12.05815712,0.0,0.0,0.0,0.0,489743159126144,352769812489998,478150840489998,478150838489998,488917969126144,
1857067,1,17,3,31,23488,1,1,2,4,,,6.0.35,2.621451274,19.09287163,1.506727706,178231.6633,1.343630256,57.77335857,9.777144433,8.802610155,9.773610066,8.799428075,212867.2521,43.67269692,1.979388228,1.782093232,-34635.58888,-7.105975957,-0.323505121,-0.291259834,0.0,0.0,0.0,0.0,489743161126144,352769812489998,478150840489998,478150838489998,488917969126144,
1857727,1,17,3,31,21962,1,1,1,1,,,6.0.35,2.376960978,17.31217027,1.011152835,119609.8346,1.017918723,43.76842744,5.042154985,4.539579524,13.11382132,11.80670466,590099.6665,121.067208,5.467312529,4.922359603,-470489.832,-96.52757588,-4.394493492,-3.956473519,0.0,0.0,0.0,0.0,785696759290487,352769531489998,785696724290487,785696719290487,785696745290487,
1857727,1,17,3,31,21962,1,1,1,2,,,6.0.35,1.270123873,9.250720127,4.98036253,589129.87,3.049984428,131.1431052,5.042154985,4.539579524,-0.225544847,-0.203063724,590099.6665,121.067208,5.467312529,4.922359603,-969.7965031,-0.19896733,-0.009058144,-0.008155275,0.0,0.0,0.0,0.0,785696760290487,352769531489998,785696724290487,785696719290487,785696745290487,
1857727,1,17,3,31,21962,1,1,1,4,,,6.0.35,1.083194243,7.889251589,3.339505913,395032.0227,2.08868096,89.80901813,5.042154985,4.539579524,0.075181614,0.067687906,590099.6665,121.067208,5.467312529,4.922359603,-195067.6438,-40.02085807,-1.821980908,-1.640375444,0.0,0.0,0.0,0.0,785696762290487,352769531489998,785696724290487,785696719290487,785696745290487,
1857355,1,17,3,31,23807,1,2,1,1,,,6.0.35,5.81952925,42.38550072,-4.972050575,-588146.6442,-1.711442436,-73.58853157,4.899890474,4.41149519,47.67588277,42.9238018,106366.175,21.82250993,0.989137905,0.890545847,-694512.8193,-142.489028,-6.486924599,-5.84034211,0.0,0.0,0.0,0.0,785697047290487,352769541489998,785697019290487,785697015290487,785697036290487,
1857098,1,17,3,31,23565,1,1,2,2,,,6.0.35,1.082806717,7.886429113,3.415369607,404005.9816,2.131427136,91.64701648,5.008859035,4.50960234,0.0,0.0,404005.9816,82.88748321,3.750674233,3.376826774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785693496290487,352769543489998,785693459290487,785693455290487,785693479290487,
1857098,1,17,3,31,23565,1,1,4,1,,,6.0.35,0.606363553,4.41634052,-1.547411211,-183044.1379,-0.75931035,-32.64879527,5.008859035,4.50960234,1.628934885,1.466571233,404005.9816,82.88748321,3.750674233,3.376826774,-587050.1195,-120.4415507,-5.483195926,-4.936659826,0.0,0.0,0.0,0.0,785693499290487,352769543489998,785693459290487,785693455290487,785693481290487,
1857098,1,17,3,31,23565,1,1,4,2,,,6.0.35,1.082806717,7.886429113,3.415369607,404005.9816,2.131427136,91.64701648,5.008859035,4.50960234,0.0,0.0,404005.9816,82.88748321,3.750674233,3.376826774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785693500290487,352769543489998,785693459290487,785693455290487,785693481290487,
1853029,4,17,3,43,20061,1,1,4,1,,,6.0.35,1.494961848,10.88828731,1.635560129,193471.3227,1.204407791,51.78707672,9.75848939,8.785814548,0.53701152,0.483485039,212867.2521,43.67269692,1.979388228,1.782093232,-19395.92944,-3.979346468,-0.181162865,-0.163105504,0.0,0.0,0.0,0.0,942084230290487,352769571489998,942084184290487,942084179290487,942084206290487,
1796131,4,17,3,93,20008,1,1,1,3,,,6.0.35,4.721230554,34.38623856,15.83599736,1873248.988,9.826428842,422.5163838,8.747479653,7.875576939,11.59944903,10.44327702,190280.673,39.03874399,1.770353754,1.593894213,-586034.1533,-120.233111,-5.473706546,-4.928116298,2269002.468,465.5176224,21.54955262,19.40160668,942083012290487,352769574489998,942082970290487,942082966290487,942082985290487,
1796131,4,17,3,93,20008,1,1,7,1,,,6.0.35,2.987442978,21.75850676,13.15394088,1555987.025,7.986423425,343.3999065,8.747479653,7.875576939,0.53701152,0.483485039,190280.673,39.03874399,1.770353754,1.593894213,-903296.1157,-185.3238443,-8.437013157,-7.596056108,2269002.468,465.5176224,21.54955262,19.40160668,942083022290487,352769574489998,942082970290487,942082966290487,942082991290487,
1852501,4,17,3,31,20024,1,1,2,2,,,6.0.35,1.627858591,11.85621698,4.143860758,490179.6074,2.645149373,113.7360241,5.027020462,4.525953531,3.597977211,3.239349787,505511.6279,103.7127876,4.687022395,4.219844681,-15332.02053,-3.145578661,-0.143204932,-0.128931019,0.0,0.0,0.0,0.0,785697087290487,352769585489998,785697064290487,785697061290487,785697078290487,
1857907,1,17,3,31,22182,1,1,1,1,,,6.0.35,12.66312383,92.22959819,-8.389944602,-992451.2409,-2.35301768,-101.1749576,9.901511389,8.914580867,101.8173874,91.6687663,212867.2521,43.67269692,1.979388228,1.782093232,-1205318.493,-247.2879633,-11.25797821,-10.13584221,0.0,0.0,0.0,0.0,785697132290487,352769605489998,785697109290487,785697101290487,785697128290487,
1857977,1,17,3,31,22301,1,1,1,1,,,6.0.35,1.206408307,8.786659189,4.384868871,518688.592,2.701887641,116.1756538,5.030047367,4.52867873,-0.078761694,-0.070911143,522429.2356,107.1836717,4.843080422,4.360347665,-3740.643655,-0.767445415,-0.034938554,-0.031456063,0.0,0.0,0.0,0.0,785695244290487,352769606489998,785695212290487,785695205290487,785695230290487,
1857977,1,17,3,31,22301,1,1,3,1,,,6.0.35,0.255438546,1.860440974,-0.196223675,-23211.40831,-0.0626945,-2.69573555,1.758872989,1.58355779,0.53701153,0.483485048,182523.9905,37.44735199,1.692145732,1.523481555,-205735.3988,-42.20949737,-1.921620426,-1.73008342,0.0,0.0,0.0,0.0,785695250290487,352769606489998,785695212290487,785695205290487,785695232290487,
1857977,1,17,3,31,22301,1,1,3,3,,,6.0.35,0.491992551,3.583339773,1.519589933,179753.1434,0.950252643,40.85892413,1.758872989,1.58355779,0.554911913,0.499601215,182523.9905,37.44735199,1.692145732,1.523481555,-2770.847152,-0.568478085,-0.02588041,-0.023300787,0.0,0.0,0.0,0.0,785695252290487,352769606489998,785695212290487,785695205290487,785695232290487,
1854669,1,17,3,31,23592,1,1,1,4,,,6.0.35,3.890024854,28.33230046,0.690892187,81726.02334,1.121825311,48.23619864,5.030047367,4.52867873,25.71211196,23.14926402,522429.2356,107.1836717,4.843080422,4.360347665,-440703.2123,-90.41643385,-4.116278965,-3.705989951,0.0,0.0,0.0,0.0,785693680290487,352769614489998,785693645290487,785693638290487,785693663290487,
1854669,1,17,3,31,23592,1,1,3,4,,,6.0.35,2.1756476,15.84594028,8.826624408,1044106.339,5.391262242,231.8132725,10.06940678,9.065741329,-2.148046078,-1.933940155,1045491.763,214.4972721,9.691818983,8.725789497,-1385.423576,-0.284239043,-0.012940205,-0.011650394,0.0,0.0,0.0,0.0,785693688290487,352769614489998,785693645290487,785693638290487,785693665290487,
1852442,4,17,3,31,20004,1,2,1,2,,,6.0.35,1.509566748,10.99465949,1.635560129,193471.3227,1.207155563,51.90522533,9.876637998,8.892186725,0.53701152,0.483485039,212867.2521,43.67269692,1.979388228,1.782093232,-19395.92944,-3.979346468,-0.181162865,-0.163105504,0.0,0.0,0.0,0.0,785698311290487,352769622489998,785698266290487,785698262290487,785698291290487,
