SAMPLE_NAME,REPORT_YEAR,ATTRIBUTE_NAME,CALCULATION_NAME,ADJUSTMENT_EXPRESSION,REQUIRED_SAMPLE_CONSTRAINT,DOMAIN_TYPE,CN,PSS_CN,PATTR_CN
TreNJUA2022Inv,2022,"Annual gross carbon sequestration, live trees (iTr","Gross C Sequestration (iTree), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1490869002290487,1490864919290487,552303654126144
TreNJUA2022Inv,2022,"Sound bole wood volume, live timber trees","Sound Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1490869022290487,1490864919290487,552303674126144
MinMNUA2021Inv,2021,"Aboveground carbon, live and dead trees","Aboveground Carbon, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1261079241290487,1261079103290487,552303634126144
MinMNUA2021Inv,2021,"Basal area, live trees","Basal Area, Live Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1261079242290487,1261079103290487,552303635126144
MinMNUA2021Inv,2021,"Area of sampled land and water, in acres",All Conditions,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1261079274290487,1261079103290487,552303667126144
MinMNUA2021Inv,2021,Number of live trees,Number of Live Trees,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1261079285290487,1261079103290487,552303678126144
MinMNUA2021Inv,2021,"Aboveground biomass, live and dead woodland specie","Aboveground Biomass, Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1261079289290487,1261079103290487,552303682126144
AusTXUA2019FS,2019,"Bole bark and wood biomass, live timber trees","Bole Bark and Wood Biomass, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,839648620290487,839561795290487,552303638126144
AusTXUA2019FS,2019,Annual value of electricity use avoided,Electricity Use Avoided Dollar Value (iTree),*CASE WHEN binta.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN binta.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,839648630290487,839561795290487,552303648126144
AusTXUA2019FS,2019,"Gross sawlog wood volume, live sawtimber trees (bo",Gross Sawlog Wood Volume (Board Feet),*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,839648634290487,839561795290487,552303652126144
AusTXUA2019FS,2019,"Area of tree cover, in acres",Proportion Tree Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,839648652290487,839561795290487,552303670126144
AusTXUA2019FS,2019,"Whole-tree carbon content, live and dead trees","Whole-tree Carbon Content, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,839648663290487,839561795290487,552303681126144
AusTXUA2019FS,2019,"Gross total-stem wood volume, live timber species","Gross Total-Stem Wood Volume, Live Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620092290487,839561795290487,1676618464290487
AusTXUA2019FS,2019,"Sound total-stem wood volume, live and dead timber","Sound Total-Stem Wood Volume, Live and Dead Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620094290487,839561795290487,1676618684290487
HouTXUA2018Cur,2018,"Bole bark and wood biomass, live timber trees","Bole Bark and Wood Biomass, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029321290487,772955733290487,552303638126144
HouTXUA2018Cur,2018,Annual electricity-based carbon emissions avoided,Electricity Carbon Emissions Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,773029306290487,772955733290487,552303646126144
HouTXUA2018Cur,2018,"Gross sawlog wood volume, live sawtimber trees (bo",Gross Sawlog Wood Volume (Board Feet),*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029329290487,772955733290487,552303652126144
HouTXUA2018Cur,2018,Number of live trees,Number of Live Trees,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029314290487,772955733290487,552303678126144
HouTXUA2018Cur,2018,"Whole-tree biomass, live and dead trees","Whole-tree Biomass, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029315290487,772955733290487,552303680126144
HouTXUA2020Inv,2020,"Gross bole wood volume, live timber trees","Gross Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274792106290487,1274790871290487,552303655126144
HouTXUA2020Inv,2020,"Area of building cover, in acres",Proportion Building Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1274792091290487,1274790871290487,552303664126144
HouTXUA2020Inv,2020,"Area of impervious cover, in acres",Proportion Impervious Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1274792093290487,1274790871290487,552303666126144
HouTXUA2020Inv,2020,"Area of shrub/seedling cover, in acres",Proportion Shrub/Seed Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1274792096290487,1274790871290487,552303669126144
HouTXUA2020Inv,2020,Number of live mother trees,Number of Live Mother Trees,*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1302248816290487,1274790871290487,1226802219290487
HouTXUA2020Inv,2020,"Gross total-stem wood volume, live and dead trees","Gross Total-Stem Wood Volume, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620769290487,1274790871290487,1676618352290487
HouTXUA2020Inv,2020,"Sound total-stem wood volume, live trees","Sound Total-Stem Wood Volume, Live Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620775290487,1274790871290487,1676618685290487
HouTXUA2021Cur,2021,"Belowground biomass, live and dead trees","Belowground Biomass, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825055290487,1267824873290487,552303636126144
BalMDUA2020Inv,2020,Annual value of carbon emissions avoided,"Carbon Emission Avoided (iTree), Dollar Value",*CASE WHEN binta.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN binta.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1301342840290487,1301326841290487,552303639126144
BalMDUA2020Inv,2020,Crown ground area,Crown Ground Area (iTree),*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1301342857290487,1301326841290487,552303642126144
BalMDUA2020Inv,2020,Annual fuel use avoided,Fuel Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1301342836290487,1301326841290487,552303650126144
BalMDUA2020Inv,2020,"Area of building cover, in acres",Proportion Building Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1301342843290487,1301326841290487,552303664126144
BalMDUA2020Inv,2020,"Basal area, live mother trees","Basal Area, Live Mother Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1302248817290487,1301326841290487,1226802218290487
BalMDUA2020Inv,2020,Number of live mother trees,Number of Live Mother Trees,*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1302248818290487,1301326841290487,1226802219290487
BalMDUA2020Inv,2020,"Annual gross carbon sequestration, live trees (FIA","Gross C Sequestration (FIA), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1301342838290487,1301326841290487,552303653126144
BalMDUA2022FS,2022,Number of live seedlings,Number of Live Seedlings,*CASE WHEN sdl.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN sdl.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,SEEDLING,1490736915290487,1490736205290487,552303679126144
BalMDUA2022FS,2022,"Whole-tree carbon content, live and dead trees","Whole-tree Carbon Content, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1490736917290487,1490736205290487,552303681126144
BalMDUA2022FS,2022,"Basal area, live mother trees","Basal Area, Live Mother Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1490736919290487,1490736205290487,1226802218290487
BalMDUA2022FS,2022,"Gross total-stem wood volume, live and dead timber","Gross Total-Stem Wood Volume, Live and Dead Timber",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676620138290487,1490736205290487,1676618353290487
BalMDUA2022Inv,2022,Compensatory value,Compensatory Value (iTree),*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1490736928290487,1490736206290487,552303641126144
BalMDUA2022Inv,2022,Annual fuel use avoided,Fuel Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1490736937290487,1490736206290487,552303650126144
HouTXUA2018Cur,2018,"Basal area, live mother trees","Basal Area, Live Mother Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1302248635290487,772955733290487,1226802218290487
HouTXUA2018Cur,2018,"Gross sawlog wood volume, live sawtimber trees",Gross Sawlog Wood Volume,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,773029330290487,772955733290487,552303656126144
HouTXUA2018Cur,2018,"Sound total-stem wood volume, live and dead trees","Sound Total-Stem Wood Volume, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1676618909290487,772955733290487,1676618683290487
HouTXUA2021FS,2021,Compensatory value,Compensatory Value (iTree),*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825109290487,1267824874290487,552303641126144
HouTXUA2021FS,2021,Annual electricity use avoided,Electricity Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825115290487,1267824874290487,552303647126144
HouTXUA2021FS,2021,Annual fuel use avoided,Fuel Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825118290487,1267824874290487,552303650126144
HouTXUA2021FS,2021,"Annual gross carbon sequestration, live trees (iTr","Gross C Sequestration (iTree), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825122290487,1267824874290487,552303654126144
HouTXUA2021FS,2021,"Net bole wood volume, live timber trees","Net Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825130290487,1267824874290487,552303662126144
HouTXUA2021FS,2021,"Area of building cover, in acres",Proportion Building Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1267825132290487,1267824874290487,552303664126144
HouTXUA2021FS,2021,"Area of herbaceous cover, in acres",Proportion Herbaceous Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1267825133290487,1267824874290487,552303665126144
HouTXUA2021FS,2021,"Area of impervious cover, in acres",Proportion Impervious Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1267825134290487,1267824874290487,552303666126144
HouTXUA2021FS,2021,"Area of sampled land and water, in acres",All Conditions,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1267825135290487,1267824874290487,552303667126144
HouTXUA2021Cur,2021,"Aboveground biomass, live and dead trees","Aboveground Biomass, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825063290487,1267824873290487,552303644126144
HouTXUA2021Cur,2021,Annual electricity use avoided,Electricity Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1267825066290487,1267824873290487,552303647126144
HouTXUA2021Cur,2021,"Gross bole wood volume, live timber trees","Gross Bole Wood Volume, Live Timber Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825074290487,1267824873290487,552303655126144
HouTXUA2021Cur,2021,"Net sawlog wood volume, live sawtimber trees",Net Sawlog Wood Volume,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825082290487,1267824873290487,552303663126144
HouTXUA2021Cur,2021,"Area of building cover, in acres",Proportion Building Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1267825083290487,1267824873290487,552303664126144
HouTXUA2021Cur,2021,"Area of sampled land and water, in acres",All Conditions,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1267825086290487,1267824873290487,552303667126144
HouTXUA2021Cur,2021,"Sawlog bark and wood biomass, live sawtimber trees",Sawlog Bark and Wood Biomass,*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1267825092290487,1267824873290487,552303673126144
BalMDUA2021Cur,2021,"Belowground carbon, live and dead trees","Belowground Carbon, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274824993290487,1263010790290487,552303637126144
BalMDUA2021Cur,2021,Annual electricity-based carbon emissions avoided,Electricity Carbon Emissions Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1274824975290487,1263010790290487,552303646126144
BalMDUA2021Cur,2021,Annual electricity use avoided,Electricity Use Avoided,*CASE WHEN ee.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN ee.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1274824974290487,1263010790290487,552303647126144
BalMDUA2021Cur,2021,Annual value of electricity use avoided,Electricity Use Avoided Dollar Value (iTree),*CASE WHEN binta.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN binta.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1274824981290487,1263010790290487,552303648126144
BalMDUA2021Cur,2021,Leaf area (iTree),Leaf Area (iTree),*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1274825003290487,1263010790290487,552303659126144
BalMDUA2021Cur,2021,"Area of sampled land and water, in acres",All Conditions,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1274824987290487,1263010790290487,552303667126144
BalMDUA2021Cur,2021,"Area of water cover, in acres",Proportion Water Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1274824990290487,1263010790290487,552303671126144
BalMDUA2021Cur,2021,"Stump bark wood biomass, live and dead timber tree","Stump Bark Wood Biomass, Live and Dead Timber Tree",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274825013290487,1263010790290487,552303676126144
BalMDUA2021Cur,2021,"Whole-tree biomass, live and dead trees","Whole-tree Biomass, Live and Dead Trees",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1274824966290487,1263010790290487,552303680126144
BalMDUA2021Cur,2021,"Sound total-stem wood volume, live woodland specie","Sound Total-Stem Wood Volume, Live Woodland",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1674774663290487,1263010790290487,1674062054290487
BalMDUA2021Cur,2021,"Annual gross carbon sequestration, live trees (FIA","Gross C Sequestration (FIA), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1274824978290487,1263010790290487,552303653126144
BalMDUA2022Inv,2022,"Annual gross carbon sequestration, live trees (iTr","Gross C Sequestration (iTree), Live Trees",*CASE WHEN mtre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN mtre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,MOTHER_TREE,1490736941290487,1490736206290487,552303654126144
BalMDUA2022Inv,2022,"Area of herbaceous cover, in acres",Proportion Herbaceous Cover,*psc.stratum_subplot_adj_factor,SAMPLED,LAND,1490736952290487,1490736206290487,552303665126144
BalMDUA2022Inv,2022,"Aboveground biomass, live and dead saplings","Aboveground Biomass, Saplings",*CASE WHEN tre.subp = 1 THEN psc.stratum_subplot_adj_factor WHEN tre.subp > 1 THEN psc.stratum_microplot_adj_factor END,SAMPLED,TREE,1490736959290487,1490736206290487,552303672126144
