SAMPLE_NAME,REPORT_YEAR,DOMAIN_NAME,DOMAIN_TYPE,EXPRESSION,CN,PSS_CN,PDOM_CN
MilWIUA2021FS,2021,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302247145290487,1260477106290487,1268166132290487
MilWIUA2021FS,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247147290487,1260477106290487,1268170529290487
MilWIUA2021FS,2021,Live Seedling,SEEDLING,,1260477485290487,1260477106290487,414427304489998
MilWIUA2021FS,2021,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1260477482290487,1260477106290487,414427301489998
MilWIUA2021Inv,2021,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1301438712290487,1301438702290487,414427302489998
MilWIUA2022Cur,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1491058617290487,1491058604290487,414427301489998
MilWIUA2022Inv,2022,Urban Forest,LAND,,1491058642290487,1491058606290487,414427308489998
MinMNUA2021Cur,2021,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247070290487,1261079101290487,1268166839290487
MinMNUA2021Cur,2021,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1261079120290487,1261079101290487,414427302489998
MinMNUA2021Inv,2021,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247006290487,1261079103290487,1268166839290487
MinMNUA2021Inv,2021,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1261079138290487,1261079103290487,414427301489998
MinMNUA2021Inv,2021,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1261079139290487,1261079103290487,414427302489998
MinMNUA2022Cur,2022,Live Seedling,SEEDLING,,1491006079290487,1491006013290487,414427304489998
MinMNUA2022Cur,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1491006076290487,1491006013290487,414427301489998
MinMNUA2022Cur,2022,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1491006077290487,1491006013290487,414427302489998
MinMNUA2022Cur,2022,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1491006075290487,1491006013290487,417940978489998
MinMNUA2022FS,2022,Urban Forest,LAND,,1491006087290487,1491006014290487,414427308489998
SanCAUA2019Inv,2019,Sampled Land,LAND,id_cond.cond_status_cd<5,925134596290487,925134568290487,414427310489998
SanCAUA2019Inv,2019,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,925134603290487,925134568290487,414427302489998
SanCAUA2021All,2021,Nonsampled Land,LAND,id_cond.cond_status_cd=5,1268224784290487,1268224250290487,414427311489998
SanCAUA2021Cur,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247195290487,1268224251290487,1268170529290487
SanCAUA2021FS,2021,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302246920290487,1268224252290487,1268166131290487
SanCAUA2021FS,2021,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246922290487,1268224252290487,1268166839290487
SanCAUA2021FS,2021,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1268224800290487,1268224252290487,414427302489998
SanCAUA2021Inv,2021,Invasive Plant Species,INVASIVE,,1268224804290487,1268224253290487,414427307489998
SanCAUA2021Inv,2021,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1268224805290487,1268224253290487,414427306489998
SanCAUA2021Inv,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246951290487,1268224253290487,1268170529290487
SanCAUA2021Inv,2021,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1268224809290487,1268224253290487,414427301489998
SanCAUA2021Inv,2021,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1268224811290487,1268224253290487,414427303489998
SanCAUA2022Cur,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1490939002290487,1490938761290487,1268166132290487
SanCAUA2022FS,2022,Urban Forest,LAND,,1490939008290487,1490938762290487,414427308489998
SanCAUA2022FS,2022,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1490939014290487,1490938762290487,1268166131290487
SanCAUA2022FS,2022,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1490939016290487,1490938762290487,1268166839290487
SanCAUA2022Inv,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1490939029290487,1490938763290487,1268166132290487
SanCAUA2022Inv,2022,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1490939030290487,1490938763290487,1268166839290487
SanTXUA2017Cur,2017,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302247245290487,667825676126144,1268166132290487
SanTXUA2017FS,2017,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,667935257126144,667825677126144,414427309489998
SanTXUA2017FS,2017,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246902290487,667825677126144,1268166839290487
SanTXUA2017Inv,2017,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,667935270126144,667825678126144,414427301489998
SanTXUA2018FS,2018,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,719071876290487,718869286290487,414427309489998
SanTXUA2018FS,2018,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302246880290487,718869286290487,1268166131290487
SanTXUA2018FS,2018,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,719071881290487,718869286290487,414427303489998
SanTXUA2018Inv,2018,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246966290487,718869287290487,1268166839290487
SanTXUA2018Inv,2018,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,719071889290487,718869287290487,414427301489998
SanTXUA2019All,2019,Nonsampled Land,LAND,id_cond.cond_status_cd=5,928883570290487,928883551290487,414427311489998
SanTXUA2019Cur,2019,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246962290487,928883552290487,1268166839290487
SanTXUA2019FS,2019,Sampled Land,LAND,id_cond.cond_status_cd<5,928883580290487,928883553290487,414427310489998
SanTXUA2019Inv,2019,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302246937290487,928883554290487,1268166132290487
SanTXUA2019Inv,2019,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246939290487,928883554290487,1268170529290487
SanTXUA2019Inv,2019,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,928883594290487,928883554290487,417940978489998
SanTXUA2021All,2021,Nonsampled Land,LAND,id_cond.cond_status_cd=5,1268220829290487,1268220825290487,414427311489998
SanTXUA2021Cur,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247263290487,1268220826290487,1268170529290487
SanTXUA2021FS,2021,Sampled Land,LAND,id_cond.cond_status_cd<5,1268220839290487,1268220827290487,414427310489998
SanTXUA2021Inv,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247035290487,1268220828290487,1268170529290487
SanTXUA2021Inv,2021,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1268220853290487,1268220828290487,417940978489998
SanTXUA2022Cur,2022,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1491030255290487,1491030245290487,414427302489998
SanTXUA2022FS,2022,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1491030264290487,1491030246290487,414427309489998
SanTXUA2022FS,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1491030272290487,1491030246290487,1268166132290487
SanTXUA2022FS,2022,Live Seedling,SEEDLING,,1491030270290487,1491030246290487,414427304489998
SanTXUA2022FS,2022,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1491030266290487,1491030246290487,417940978489998
SanTXUA2022Inv,2022,Sampled Land,LAND,id_cond.cond_status_cd<5,1491030275290487,1491030247290487,414427310489998
SprMOUA2018Cur,2018,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246991290487,742206335290487,1268170529290487
SprMOUA2018Cur,2018,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,742215603290487,742206335290487,417940978489998
SprMOUA2018FS,2018,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247198290487,742206336290487,1268166839290487
SprMOUA2018Inv,2018,Urban Forest,LAND,,742215621290487,742206337290487,414427308489998
SprMOUA2018Inv,2018,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,742215620290487,742206337290487,414427309489998
AusTXUA2021Cur,2021,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1267606956290487,1267606875290487,414427306489998
AusTXUA2021Cur,2021,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1267606959290487,1267606875290487,417940978489998
AusTXUA2021FS,2021,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302246945290487,1267606876290487,1268166132290487
AusTXUA2021FS,2021,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1267606968290487,1267606876290487,417940978489998
AusTXUA2021Inv,2021,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1301466666290487,1301466652290487,414427302489998
AusTXUA2022Cur,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1491024496290487,1491024482290487,1268166132290487
AusTXUA2022FS,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1491024509290487,1491024483290487,1268166132290487
AusTXUA2022FS,2022,Live Seedling,SEEDLING,,1491024507290487,1491024483290487,414427304489998
AusTXUA2022Inv,2022,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1491024524290487,1491024484290487,1268166839290487
AusTXUA2022Inv,2022,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1491024525290487,1491024484290487,1268170529290487
BalMDUA2020Cur,2020,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1249743112290487,1249738331290487,414427309489998
BalMDUA2020Cur,2020,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1249743119290487,1249738331290487,414427303489998
BalMDUA2020FS,2020,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1249743126290487,1249738332290487,414427301489998
PorORUA2019Cur,2019,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,940915666290487,940884073290487,414427301489998
PorORUA2019Cur,2019,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,940915668290487,940884073290487,414427303489998
PorORUA2019Cur,2019,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,940915665290487,940884073290487,417940978489998
PorORUA2019FS,2019,Urban Forest,LAND,,940915673290487,940884074290487,414427308489998
PorORUA2019FS,2019,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,940915674290487,940884074290487,417940978489998
PorORUA2019Inv,2019,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247042290487,940884075290487,1268166839290487
PorORUA2019Inv,2019,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,940915686290487,940884075290487,414427302489998
PorORUA2021Cur,2021,FIA Forest Land (Cover),LAND,id_cond.cond_status_cd=1,1268197219290487,1268197214290487,414427306489998
PorORUA2021Cur,2021,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302247216290487,1268197214290487,1268166131290487
PorORUA2021FS,2021,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1268197229290487,1268197215290487,414427309489998
PorORUA2021FS,2021,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1268197231290487,1268197215290487,417940978489998
PorORUA2022Cur,2022,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1490872353290487,1490872125290487,414427302489998
PorORUA2022Inv,2022,Live Seedling,SEEDLING,,1490872382290487,1490872127290487,414427304489998
PorORUA2022Inv,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1490872379290487,1490872127290487,414427301489998
PorORUA2022Inv,2022,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1490872380290487,1490872127290487,414427302489998
PorORUA2022Inv,2022,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1490872381290487,1490872127290487,414427303489998
ProRIUA2021Cur,2021,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1255521392290487,1255517952290487,414427309489998
ProRIUA2021Cur,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247203290487,1255517952290487,1268170529290487
ProRIUA2021Cur,2021,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1255521395290487,1255517952290487,414427301489998
ProRIUA2021FS,2021,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1255521404290487,1255517953290487,414427301489998
ProRIUA2021FS,2021,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1255521406290487,1255517953290487,414427303489998
ProRIUA2021FS,2021,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1255521403290487,1255517953290487,417940978489998
ProRIUA2021Inv,2021,Invasive Plant Species,INVASIVE,,1255521409290487,1255517954290487,414427307489998
ProRIUA2021Inv,2021,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1255521414290487,1255517954290487,414427301489998
ProRIUA2021Inv,2021,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,1255521413290487,1255517954290487,417940978489998
ProRIUA2022Cur,2022,Urban Forest,LAND,,1490994787290487,1490994423290487,414427308489998
ProRIUA2022Cur,2022,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1490994786290487,1490994423290487,414427309489998
ProRIUA2022Cur,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1490994794290487,1490994423290487,1268166132290487
ProRIUA2022FS,2022,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1490994807290487,1490994424290487,1268166132290487
ProRIUA2022Inv,2022,Urban Forest,LAND,,1490994814290487,1490994425290487,414427308489998
ProRIUA2022Inv,2022,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,1490994816290487,1490994425290487,414427301489998
SanCAUA2017Cur,2017,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247155290487,518922833126144,1268170529290487
SanCAUA2017FS,2017,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302246801290487,518922834126144,1268166132290487
SanCAUA2017FS,2017,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,557732782126144,518922834126144,417940978489998
SanCAUA2017Inv,2017,"Live Tree (1""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=1,557732783126144,518922835126144,414427301489998
SanCAUA2017Inv,2017,"Live Tree (5""+)",TREE,id_tree.statuscd=1 AND id_tree.dia>=5,557732792126144,518922835126144,417940978489998
SanCAUA2018Cur,2018,Urban Forest,LAND,,759239896290487,759239333290487,414427308489998
SanCAUA2018Cur,2018,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302246868290487,759239333290487,1268166131290487
SanCAUA2018Cur,2018,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302246871290487,759239333290487,1268170529290487
SanCAUA2018Cur,2018,Live Seedling,SEEDLING,,759239901290487,759239333290487,414427304489998
SanCAUA2018Cur,2018,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,759239899290487,759239333290487,414427302489998
SanCAUA2018FS,2018,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,759239904290487,759239334290487,414427309489998
SanCAUA2018FS,2018,Sampled Land,LAND,id_cond.cond_status_cd<5,759239902290487,759239334290487,414427310489998
SanCAUA2018FS,2018,"Standing Dead Tree (1""+)",TREE,id_tree.dia>=1 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,759239909290487,759239334290487,414427303489998
SanCAUA2019FS,2019,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1302246892290487,925134567290487,1268166131290487
BalMDUA2020Inv,2020,"Live Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=5,1302247177290487,1301326841290487,1268166132290487
BalMDUA2020Inv,2020,"Standing Dead Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.dia>=1 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247178290487,1301326841290487,1268166839290487
BalMDUA2020Inv,2020,Live Seedling,SEEDLING,,1301335643290487,1301326841290487,414427304489998
BalMDUA2020Inv,2020,"Standing Dead Tree (5""+)",TREE,id_tree.dia>=5 AND id_tree.statuscd=2 AND id_tree.standing_dead_cd=1,1301335647290487,1301326841290487,414427302489998
BalMDUA2021Inv,2021,"Standing Dead Mother Tree (5""+)",MOTHER_TREE,id_mother_tree.dia>=5 AND id_mother_tree.statuscd=2 AND id_mother_tree.standing_dead_cd=1,1302247283290487,1301382517290487,1268170529290487
BalMDUA2022Cur,2022,Sampled Land,LAND,id_cond.cond_status_cd<5,1490736609290487,1490736204290487,414427310489998
BalMDUA2022Cur,2022,"Live Mother Tree (1""+)",MOTHER_TREE,id_mother_tree.statuscd=1 AND id_mother_tree.dia>=1,1490736618290487,1490736204290487,1268166131290487
BalMDUA2022Cur,2022,Live Seedling,SEEDLING,,1490736617290487,1490736204290487,414427304489998
BalMDUA2022Inv,2022,FIA Forest Land (Any),LAND,id_cond.cond_status_cd=1,1490736638290487,1490736206290487,414427309489998
