PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,STEM,MOTHER_TREE,OFFSET_POINT,DIST,AZIMUTH,STATUSCD,TREECLCD,SPCD,SPGRPCD,STANDING_DEAD_CD,UTILCLCD,MORTYR,DIA,DIACHECK,DIAHTCD,LTDMP,TOTAL_LENGTH,ACTUAL_LENGTH,HTCD,ABNORMAL_STEM_TERMINATION,RECONCILECD,BOLE_STUMP_REMOVED,FIELD_PREV_DIA,FIELD_PREV_STATUS_CD,FIELD_PREV_NBR_STEMS,CROWN_CLASS_CD,COMP_CROWN_RATIO,DMG_ROOT_STEM_GIRDLING,DMG_TRUNK_BARK_INCLUSION,DMG_TOPPING_PRUNING,DMG_EXCESS_MULCH,DMG_SIDEWALK_ROOT_CONFLICT,DMG_OVERHEAD_WIRES,DMG_IMPROPER_PLANTING,DAMAGE_AGENT_1,DAMAGE_AGENT_2,DAMAGE_AGENT_3,NBR_STEMS,CULL_FLD,ROUGHCULL,CAUSE_OF_DEATH,DECAYCD,MORTALITY_CD,TREECLCD_NRS,TREECLCD_SRS,TREECLCD_PNWRS,TREECLCD_RMRS,TREE_GRADE,TREE_SITE_INDEX,BASAL_AREA,TPA_UNADJ,CARBON_AG,CARBON_BG,DRYBIO_AG,DRYBIO_BG,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSNET,VOLCSNET_BARK,VOLCSSND,VOLCSSND_BARK,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN,PREV_TRE_CN
1796301,4,17,3,97,20087,1,1,17,17,,,,,1,2.0,94,6,,,,17.4,0.0,1,,75.0,,1.0,,,,,,,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,1.0,60.0,1.65125304,6.0180462857,1293.953668,169.386983,2527.253258,330.833951,1731.630856,199.051509,506.143184,183.28018,1670.072231,191.975326,1812.735554,208.37452,72.455031,8.328729,176.671874,157.733073,,,46.220461,4.615737,1.93396,0.193132,0.230876,0.023056,45.296052,4.56958,45.758256,4.615737,1.91462,0.193132,0.228567,0.023056,44.577346,4.45165,43.685799,4.407134,44.131573,4.45165,48.385297,4.831926,47.901444,4.831926,491759427126144,352769767489998,491759370126144,491759369126144,491759399126144,,
1852440,4,17,3,31,20158,1,1,8,8,,,,,1,3.0,318,31,,,,11.0,1.0,1,,54.0,,1.0,,,,,,,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,5.0,,,,,3.0,,,,,60.0,0.659934,6.0180462857,353.134602,73.229101,728.11258,150.987838,483.464027,57.125306,142.743215,15.937604,,,523.512052,61.857314,28.262964,3.339505,,,,,14.620324,2.195402,0.854694,0.128342,0.356389,0.053516,12.573478,1.931954,14.327917,2.195402,0.8376,0.128342,0.349261,0.053516,,,,,,,15.831407,2.37726,15.514779,2.37726,942211367290487,352769489489998,942211318290487,942211316290487,942211340290487,,
1852440,4,17,3,31,20158,1,1,19,19,,,,,1,3.0,318,31,,,,15.5,0.0,1,4.3,65.0,,1.0,,,,,,,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,1.3103235,6.0180462857,878.39808,164.129107,1811.130062,338.41053,1162.911882,126.328787,450.300992,29.461759,,,1227.485552,133.343518,55.880141,6.07034,,,,,34.734508,5.30032,1.66906,0.254691,0.259663,0.039623,29.524332,4.611278,34.039818,5.30032,1.635678,0.254691,0.25447,0.039623,,,,,,,36.663231,5.594634,35.929966,5.594634,942211378290487,352769489489998,942211318290487,942211316290487,942211351290487,,
1795838,4,17,3,89,20052,14,1,9,9,,,,,1,2.0,742,37,,,,2.6,0.0,1,,27.0,,1.0,,,,,,,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,0.03686904,74.9652824512,7.357325,1.476776,15.720779,3.155504,,,2.10922,2.737181,,,11.511422,2.100137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606467,0.348977,0.606467,0.348977,942211648290487,352769490489998,942211616290487,942211611290487,942211635290487,,
1837569,4,17,3,197,20029,1,1,13,13,,,,,1,2.0,742,37,,,,9.8,0.0,1,,47.0,,1.0,,,,,,,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,,,0.0,,,,,2.0,,,,,60.0,0.52380216,6.0180462857,156.178311,35.261986,333.71434,75.346124,192.960096,32.661879,83.570957,34.467683,,,213.931694,36.211689,13.982717,2.36682,,,,,10.064568,3.407118,0.729322,0.246894,0.364532,0.123403,9.863277,3.373047,9.963922,3.407118,0.722029,0.246894,0.360886,0.123403,,,,,,,11.158422,3.777416,11.046837,3.777416,491757638126144,352769789489998,491757608126144,491757607126144,491757624126144,,
1915950,4,18,4,89,20056,1,2,3,3,3.0,,,,1,3.0,681,42,,,,7.5,0.0,1,6.1,22.0,,1.0,,,,,,,5.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22500.0,0.0,,,1.0,,,,,3.0,,,,,,0.3067875,6.0180462857,79.046475,10.63703,154.689775,20.816107,58.667562,12.850355,59.96425,7.371632,,,77.705222,17.020303,11.802849,2.585258,,,,,1.970539,0.58283,0.396437,0.117255,0.243004,0.071874,1.674958,0.507062,1.931129,0.58283,0.388508,0.117255,0.238144,0.071874,,,,,,,2.609981,0.771959,2.557781,0.771959,528824574126144,352769791489998,528824550126144,528824548126144,528824570126144,,
1857695,1,17,3,31,21833,1,2,6,6,,,,,1,3.0,681,42,,,,12.3,0.0,1,,42.0,,1.0,,,,,,,3.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.82513566,6.0180462857,360.869762,55.637514,706.203056,108.879675,365.472484,61.506222,227.641368,17.506497,,,409.624945,68.936743,36.791709,6.191763,,,,,11.609886,2.751104,1.168754,0.276951,0.233827,0.055408,9.17181,2.255906,11.26159,2.751104,1.133692,0.276951,0.226813,0.055408,,,,,,,13.012468,3.083463,12.622094,3.083463,478150556489998,352769802489998,478150536489998,478150535489998,488917955126144,,
1857695,1,17,3,31,21833,1,2,2,2,,,,,1,3.0,313,41,,,,10.5,0.0,1,,43.0,,1.0,,,,,,,3.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90000.0,0.0,,,0.0,,,,,3.0,,,,,60.0,0.6013035,6.0180462857,222.015686,28.429084,455.884365,58.375942,188.563589,15.228167,227.817513,68.140994,,,211.024749,17.042103,14.856753,1.199813,,,,,7.827001,1.738996,0.616682,0.137014,0.315648,0.07013,6.339871,1.460757,7.592191,1.738996,0.598182,0.137014,0.306178,0.07013,,,,,,,8.759331,1.94614,8.496551,1.94614,478150552489998,352769802489998,478150536489998,478150535489998,488917952126144,,
1857694,1,17,3,31,21834,1,1,3,3,,,,,1,3.0,317,32,,,,28.5,0.0,1,,65.0,31.0,2.0,,,,,,,1.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22500.0,90000.0,90001.0,,20.0,,,,,3.0,,,,,60.0,4.4300115,6.0180462857,1688.208455,261.768347,3531.816852,547.632524,1147.630987,102.170673,2185.45022,33.547472,,,1236.30182,110.064812,88.670832,7.894139,,,,,94.329751,8.072011,6.135455,0.525025,0.172902,0.014796,65.909242,5.843859,77.026463,6.795185,5.951391,0.525025,0.0,0.0,,,,,,,100.638108,8.611831,82.977854,7.32021,478150594489998,352769803489998,478150579489998,478150576489998,488917961126144,,
1857694,1,17,3,31,21834,1,1,1,1,,,,,1,3.0,320,31,,,,12.1,0.0,1,,38.0,,1.0,,,,,,,3.0,67.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.79852014,6.0180462857,277.871927,49.994553,582.540728,104.810384,357.141224,67.841844,110.928063,18.040707,,,396.327141,75.285524,32.940318,6.257278,,,,,12.61893,2.021809,1.163886,0.186478,0.220677,0.035357,10.726091,1.758974,12.366552,2.021809,1.140608,0.186478,0.216263,0.035357,,,,,,,14.003493,2.243644,13.723423,2.243644,478150592489998,352769803489998,478150579489998,478150576489998,488917959126144,,
1857047,1,17,3,31,23508,1,1,5,5,5.0,,,,2,3.0,681,42,1.0,,,6.3,0.0,1,4.4,25.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,,,60.0,0.21646926,6.0180462857,19.519895,4.390334,40.581902,9.127513,25.693182,2.616007,0.928461,0.0,,,35.98913,3.664311,5.025344,0.511666,,,,,1.499756,0.445095,0.293338,0.087056,0.348037,0.10329,1.304788,0.099034,1.469761,0.222547,0.287471,0.043528,0.301501,0.045653,,,,,,,2.141132,0.635441,2.058734,0.311728,478150760489998,352769810489998,478150744489998,478150742489998,488917966126144,,
1857067,1,17,3,31,23488,1,1,3,3,,,,,1,3.0,320,31,,,,19.0,0.0,1,5.9,50.0,,1.0,,,,,,,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,1.968894,6.0180462857,889.662884,149.482198,1865.121349,313.37987,1093.668859,184.793837,492.174648,37.501679,,,1174.495789,198.450913,76.538478,12.932469,,,,,40.318273,6.20532,2.821603,0.434268,0.158094,0.024332,33.867349,5.336575,39.511907,6.20532,2.765171,0.434268,0.154933,0.024332,,,,,,,43.29797,6.66392,42.432011,6.66392,478150854489998,352769812489998,478150840489998,478150838489998,488917970126144,,
1796301,4,17,3,97,20087,1,1,4,4,,,,,2,3.0,544,36,1.0,,,9.8,0.0,1,,57.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,60.0,0.52380216,6.0180462857,223.870537,50.840822,476.320292,108.171961,313.327357,50.266511,66.189306,0.0,,,353.430762,56.700224,26.481842,4.248431,,,,,10.860226,1.800118,0.917886,0.152143,0.472136,0.078258,8.470976,1.458096,10.534419,1.800118,0.890349,0.152143,0.457972,0.078258,,,,,,,12.250248,2.030519,11.88274,2.030519,491759414126144,352769767489998,491759370126144,491759369126144,491759386126144,,
1796301,4,17,3,97,20087,1,1,19,19,,,,,1,4.0,6918,55,,,,7.0,0.0,1,5.5,30.0,,1.0,,,,,,,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,90000.0,0.0,,35.0,,,,,4.0,,,,,60.0,0.267246,6.0180462857,73.236826,10.74317,154.182792,22.6172,66.880309,14.70771,47.729467,6.348526,,,87.263196,19.190129,10.312468,2.267824,,,,,2.419704,0.678608,0.373101,0.104637,0.364344,0.102181,1.427625,0.610747,1.669596,0.678608,0.25744,0.104637,0.251397,0.102181,,,,,,,3.157149,0.885425,2.178433,0.885425,491759429126144,352769767489998,491759370126144,491759369126144,491759401126144,,
1852999,4,17,3,43,20049,1,1,6,6,,,,,1,2.0,742,37,,,,15.4,0.0,1,6.8,73.0,,1.0,,,,,,,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,4.0,60.0,1.29347064,6.0180462857,538.021816,113.148279,1149.619266,241.769827,721.031161,111.998435,269.430392,58.242325,621.984703,96.613458,761.850009,118.338865,33.188076,5.155134,164.39291,149.786699,,,35.049356,7.758549,1.613274,0.357115,0.370932,0.08211,34.348369,7.680963,34.698862,7.758549,1.597141,0.357115,0.367223,0.08211,30.234703,6.692774,29.630009,6.625846,29.932356,6.692774,37.033562,8.197774,36.663226,8.197774,491759565126144,352769771489998,491759543126144,491759542126144,491759556126144,,
1837445,4,17,3,197,20088,1,1,12,12,,,,,1,2.0,317,32,,,,8.9,0.0,1,,55.0,,1.0,,,,,,,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,52.0,0.43201134,6.0180462857,248.53633,32.722788,519.95048,68.457715,244.070904,28.835707,206.68882,13.980122,,,280.16198,33.09968,19.743995,2.33265,,,,,8.291854,0.703958,0.670765,0.056946,0.555362,0.047149,8.208935,0.703958,8.208935,0.703958,0.664058,0.056946,0.549808,0.047149,,,,,,,9.517981,0.808053,9.422801,0.808053,491757189126144,352769774489998,491757119126144,491757118126144,491757143126144,,
1837445,4,17,3,197,20088,1,1,5,5,,,,,1,2.0,317,32,,,,5.6,0.0,1,6.5,39.0,,1.0,,,,,,,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,90000.0,0.0,,1.0,,,,,2.0,,,,,52.0,0.17103744,6.0180462857,88.898439,8.54408,185.979999,17.874644,55.438761,7.556353,91.912457,9.148772,,,82.784006,11.283535,7.850887,1.070083,,,,,1.873298,0.16119,0.265285,0.022827,0.658722,0.056681,1.873298,0.162802,1.854565,0.16119,0.262632,0.022827,0.652135,0.056681,,,,,,,2.797304,0.240698,2.769331,0.240698,491757182126144,352769774489998,491757119126144,491757118126144,491757136126144,,
1795882,4,17,3,89,20042,1,1,2,2,,,,,2,4.0,313,41,1.0,,,9.5,0.0,1,,45.0,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,6.0,,,,,,0.4922235,6.0180462857,34.050706,9.146873,70.938972,19.055985,63.863898,1.011477,0.0,0.0,,,69.832957,1.106015,5.969059,0.094538,,,,,7.020937,1.423982,0.535746,0.10866,0.376954,0.076454,3.20994,0.041387,3.840464,0.232514,0.35895,0.021732,0.0,0.0,,,,,,,7.933637,1.609096,4.199414,0.254246,942211852290487,352769505489998,942211796290487,942211795290487,942211812290487,,
1795882,4,17,3,89,20042,1,1,6,6,,,,,1,3.0,922,41,,,,14.8,0.0,1,,53.0,,1.0,,,,,,,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,,1.19464416,6.0180462857,343.66263,66.728089,715.963813,139.016852,368.059628,62.033434,257.025427,37.310101,,,392.744516,66.19387,20.642671,3.479153,,,,,20.946002,4.55747,1.174759,0.255606,0.23004,0.050052,15.918962,3.645976,20.108162,4.55747,1.127769,0.255606,0.220838,0.050052,,,,,,,22.350801,4.863129,21.456769,4.863129,942211856290487,352769505489998,942211796290487,942211795290487,942211816290487,,
1795882,4,17,3,89,20042,11,1,13,13,,,,,1,2.0,6918,55,,,,1.2,0.0,1,,17.0,,1.0,,,,,,,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.00785376,74.9652824512,1.264977,0.282576,2.663109,0.594898,,,0.291277,0.256614,,,1.933757,0.438075,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062068,0.026635,0.062068,0.026635,942211863290487,352769505489998,942211797290487,942211795290487,942211824290487,,
1916222,6,18,4,89,20048,1,1,18,18,,,,,1,2.0,742,37,,,,13.8,0.0,1,,89.0,,3.0,,,,,,,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,60.0,1.03865976,6.0180462857,504.82032,110.808112,1078.675898,236.769471,739.521203,109.213868,183.532246,34.020981,583.249382,86.135354,779.958002,115.18565,28.285908,4.177316,119.563512,110.272016,,,33.758029,6.161305,1.291209,0.235663,0.55467,0.101235,33.082869,6.099692,33.420449,6.161305,1.278297,0.235663,0.549123,0.101235,26.624456,4.85933,26.091967,4.810736,26.358212,4.85933,35.603908,6.498203,35.247869,6.498203,942231739290487,352769508489998,942231667290487,942231665290487,942231701290487,,
1916222,6,18,4,89,20048,1,1,10,10,,,,,1,2.0,742,37,,,,8.6,0.0,1,,70.0,,1.0,,,,,,,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.40337784,6.0180462857,164.196779,39.380961,350.847817,84.147352,233.488332,35.828679,49.873078,14.606114,,,260.934463,40.040276,11.816289,1.813204,,,,,10.893942,2.503484,0.551316,0.126695,0.729247,0.167585,10.676063,2.478449,10.785003,2.503484,0.545803,0.126695,0.721954,0.167585,,,,,,,12.174505,2.797764,12.05276,2.797764,942231731290487,352769508489998,942231667290487,942231665290487,942231693290487,,
1795882,4,17,3,89,20042,1,1,1,1,,,,,1,3.0,681,42,,,,11.2,0.0,1,,45.0,,1.0,,,,,,,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,,0.68414976,6.0180462857,311.225009,50.837929,609.050898,99.487142,334.676851,54.42181,172.185431,14.658258,,,375.762688,61.102779,31.897058,5.186781,,,,,10.423203,2.474258,0.993405,0.235814,0.286176,0.067932,8.338563,2.053634,10.110507,2.474258,0.963602,0.235814,0.277591,0.067932,,,,,,,11.702784,2.778005,11.3517,2.778005,942211851290487,352769505489998,942211796290487,942211795290487,942211811290487,,
1857748,1,17,3,31,22022,1,1,1,1,,,,,1,2.0,541,36,,,,27.4,0.0,1,,75.0,,1.0,,,,,,,3.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15087.0,0.0,,,0.0,,,,,2.0,,,,5.0,60.0,4.09464504,6.0180462857,2350.736642,470.410821,4959.360005,992.427893,3255.723771,259.917421,1280.281493,43.526893,3183.023117,254.113437,3407.077888,272.000624,146.293133,11.679165,646.978644,489.798495,,,110.324836,14.084042,4.957351,0.632854,0.171499,0.021893,108.11834,13.943202,109.221588,14.084042,4.907778,0.632854,0.169784,0.021893,107.861271,13.769544,105.704046,13.631849,106.782659,13.769544,115.453686,14.73879,114.299149,14.73879,478151030489998,352769818489998,478151011489998,478151009489998,488917977126144,,
1856933,1,17,3,31,23379,1,1,2,2,,,,,1,3.0,320,31,,,,17.4,0.0,1,,78.0,,1.0,,,,,,,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,90000.0,0.0,,6.0,,,,,3.0,,,,,60.0,1.65125304,6.0180462857,1083.056166,186.635856,2270.558,391.270138,1376.670836,193.907233,618.099772,32.705842,,,1448.441878,204.016349,63.512833,8.945928,,,,,49.802764,6.647364,2.297655,0.306677,0.298751,0.039875,41.834322,5.716733,48.806709,6.647364,2.251702,0.306677,0.292776,0.039875,,,,,,,52.39917,6.993916,51.351187,6.993916,478151248489998,352769826489998,478151236489998,478151234489998,488917985126144,,
1852341,4,17,3,31,20182,1,1,4,4,,,,,1,3.0,681,42,,,,5.1,0.0,1,5.3,30.0,,1.0,,,,,,,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,22500.0,0.0,,1.0,,,,,3.0,,,,,60.0,0.14185854,6.0180462857,43.846177,6.117139,85.804651,11.970918,32.098938,6.03326,18.953067,3.542342,,,56.274355,10.577229,6.650312,1.249981,,,,,0.988363,0.292844,0.204771,0.060672,0.539618,0.159884,0.879643,0.266488,0.968596,0.292844,0.200675,0.060672,0.528826,0.159884,,,,,,,1.732752,0.5134,1.698097,0.5134,478151419489998,352769831489998,478151403489998,478151402489998,488917989126144,,
1837440,4,17,3,197,20071,14,1,9,10,9.0,,,,1,2.0,762,41,,,,4.2,0.0,1,5.8,30.0,,1.0,,,,,,,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,0.09620856,74.9652824512,29.744513,4.9638,62.35747,10.40629,,,12.972847,2.830726,,,41.162968,8.221655,,,,,,,,,,,,,,,,,,,,,,,,,,,1.308779,0.328945,1.308779,0.328945,478151459489998,352769832489998,478151445489998,478151440489998,488917997126144,,
1469784,5,55,5,59,20076,1,1,5,5,,,,,1,2.0,96,9,,,,7.3,0.0,1,0.0,45.0,,1.0,,,,,,,5.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.29064366,6.0180462857,112.995653,18.719006,235.407611,38.997929,131.056833,21.188231,56.395217,29.361972,,,154.098903,24.91349,9.690173,1.56663,,,,,5.125863,0.708028,0.379,0.052351,0.522216,0.072133,4.972087,0.693868,5.074604,0.708028,0.37521,0.052351,0.516994,0.072133,,,,,,,6.027079,0.832512,5.966808,0.832512,785696379290487,923575,785696356290487,785696352290487,785696373290487,,
1469784,5,55,5,59,20076,1,1,3,3,,,,,1,3.0,313,41,,,,5.5,0.0,1,4.4,44.0,,1.0,,,,,,,5.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.1649835,6.0180462857,49.113968,9.767914,100.850036,20.057319,54.913188,4.709681,16.412837,5.783129,,,77.767404,6.669795,5.360871,0.45978,,,,,2.225124,0.388013,0.217227,0.03788,0.708844,0.123607,1.757848,0.31817,2.158371,0.388013,0.21071,0.03788,0.687578,0.123607,,,,,,,3.151195,0.549499,3.056659,0.549499,785696377290487,923575,785696356290487,785696352290487,785696371290487,,
1469919,4,55,5,59,20011,1,2,5,5,,,,,1,3.0,974,41,,,,6.4,0.0,1,0.0,35.0,,1.0,,,,,,,4.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.22339584,6.0180462857,71.470964,11.414733,161.334005,25.766891,78.80059,13.436589,37.120725,5.322992,,,106.118595,18.094686,11.061846,1.886197,,,,,2.320575,0.639941,0.325757,0.089833,0.478723,0.132017,2.0189,0.569548,2.274163,0.639941,0.319242,0.089833,0.469148,0.132017,,,,,,,3.125054,0.861791,3.062553,0.861791,505940879126144,923671,505940844126144,505940843126144,505940865126144,,
1469919,4,55,5,59,20011,1,2,2,2,,,,,1,2.0,974,41,,,,6.9,0.0,1,5.9,42.0,,1.0,,,,,,,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,,60.0,0.25966494,6.0180462857,96.098043,16.584778,216.925604,37.437423,118.021155,18.525707,44.172962,6.034644,,,149.314793,23.43785,13.411162,2.105142,,,,,3.440085,0.901176,0.390909,0.102404,0.521239,0.136546,3.23368,0.856118,3.405684,0.901176,0.387,0.102404,0.516027,0.136546,,,,,,,4.352233,1.140126,4.30871,1.140126,505940876126144,923671,505940844126144,505940843126144,505940862126144,,
1467767,1,55,5,59,21512,1,1,1,1,,,,,1,3.0,313,41,,,,25.6,0.0,1,,53.0,,1.0,,,,,,,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,2.0,,,,,3.0,,,,,60.0,3.57433344,6.0180462857,2031.62279,151.775582,4171.710042,311.654173,638.628495,43.54341,3445.37922,1146.508016,,,679.968723,46.362099,39.509368,2.693855,,,,,47.311426,10.783123,2.926967,0.667108,0.135635,0.030914,37.376027,8.842161,45.892084,10.783123,2.839158,0.667108,0.131566,0.030914,,,,,,,50.374029,11.481145,48.862808,11.481145,491757817126144,923673,491757806126144,491757805126144,491757815126144,,
1467836,1,55,5,59,21546,14,1,31,31,,,,,1,2.0,313,41,,,,2.7,0.0,1,,19.0,,1.0,,,,,,,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23003.0,90010.0,0.0,,,,,,,,,,,,60.0,0.03975966,74.9652824512,5.811793,2.478995,11.933866,5.090338,,,3.317536,3.043406,,,7.670898,0.945432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301263,0.121859,0.301263,0.121859,707804985126144,923687,707804910126144,707804901126144,707804952126144,,
1916222,6,18,4,89,20048,1,1,5,5,,,,,1,2.0,742,37,,,,13.1,0.0,1,,75.0,,3.0,,,,,,,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,3.0,60.0,0.93596094,6.0180462857,398.760183,87.43545,852.051673,186.827885,558.311419,85.65167,167.506614,37.658491,430.386694,66.026482,593.495698,91.04936,25.216305,3.868484,102.689643,95.209822,,,26.410661,5.689704,1.192846,0.256977,0.47153,0.101583,25.882448,5.632807,26.146555,5.689704,1.180917,0.256977,0.466815,0.101583,20.359242,4.386034,19.952057,4.342174,20.155649,4.386034,28.075037,6.048265,27.794287,6.048265,942231726290487,352769508489998,942231667290487,942231665290487,942231688290487,,
1856495,1,17,3,31,22840,1,1,3,3,,,,,1,3.0,8813,55,,,,20.5,0.0,1,,50.0,,1.0,,,,,,,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,,,1.0,,,,,3.0,,,,,60.0,2.2920435,6.0180462857,565.49712,78.756289,1457.466803,202.980127,662.874571,171.143151,549.797896,44.308805,,,721.412293,186.256614,56.171385,14.502514,,,,,37.696184,7.880876,3.19434,0.667818,0.134568,0.028133,30.156947,6.541127,36.565299,7.880876,3.09851,0.667818,0.130531,0.028133,,,,,,,41.025093,8.576828,39.79434,8.576828,785695775290487,352769515489998,785695751290487,785695747290487,785695772290487,,
1852402,4,17,3,31,20005,1,1,2,2,2.0,,,,1,3.0,974,41,,,,13.5,0.0,1,5.6,37.0,,1.0,,,,,,,3.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,3.0,,,,,60.0,0.9939915,6.0180462857,359.78863,49.13845,812.163951,110.922009,378.427947,65.425865,311.839989,20.972192,,,426.574166,73.749796,42.495444,7.346976,,,,,12.077152,2.89197,1.3562,0.324753,0.180339,0.043184,9.299407,2.342496,11.594066,2.89197,1.301952,0.324753,0.173125,0.043184,,,,,,,13.613691,3.259907,13.069143,3.259907,478151532489998,352769834489998,478151513489998,478151511489998,488918000126144,,
1852402,4,17,3,31,20005,14,2,7,7,,,,,1,2.0,974,41,,,,2.6,0.0,1,,15.0,,1.0,,,,,,,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70003.0,90000.0,10000.0,,,,,,,,,,,,60.0,0.03686904,74.9652824512,5.736365,1.468551,12.948904,3.315014,,,3.214423,1.076106,,,7.864828,1.869653,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235935,0.090892,0.235935,0.090892,478151537489998,352769834489998,478151516489998,478151512489998,488918004126144,,
1852998,4,17,3,43,20016,1,1,3,4,3.0,,,,1,2.0,317,32,,,,15.0,1.0,1,9.0,66.0,,3.0,,,,,,,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,2.0,,,,5.0,60.0,1.22715,6.0180462857,802.429954,101.377525,1678.723754,212.086872,733.211566,75.203794,807.470843,28.133414,608.547024,62.417244,790.203579,81.049332,47.540447,4.876112,147.108019,127.024464,,,28.410272,2.405035,1.842084,0.155939,0.366227,0.031002,27.842066,2.380985,28.126169,2.405035,1.823663,0.155939,0.362564,0.031002,23.579806,1.996118,23.10821,1.976157,23.344008,1.996118,30.618582,2.591977,30.312396,2.591977,478151574489998,352769835489998,478151558489998,478151556489998,488918008126144,,
