PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,CONDID,FIA_VOLUME_LOCATION_GROUP,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,FIA_LANDUSE,RESERVCD,OWNGRPCD,OWNCD,PHYSCLCD,STDORGCD,STDORGSP,FLDTYPCD,FLDSZCD,FLDAGE,MAPDEN,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,AFFORESTATION_CD,PREV_AFFORESTATION_CD,CHAINING_CD,ITREE_LANDUSE,LAND_COVER_CLASS_CD,PRODUCTIVITY_STATUS,COND_SITECLASS_FLD,DISTURBANCE_CD1,DISTURBANCE_CD2,DISTURBANCE_CD3,DISTURBANCE_YEAR1,DISTURBANCE_YEAR2,DISTURBANCE_YEAR3,TREATMENT_CD1,TREATMENT_CD2,TREATMENT_CD3,TREATMENT_YEAR1,TREATMENT_YEAR2,TREATMENT_YEAR3,CN,PLT_CN,PREV_PLT_CN,INVASIVE_STATUS_CD,INVASIVE_NONSAMPLE_REASON_CD,SITE_CLASS_CD,SITE_CLASS_METHOD,SITE_CLASS_SIT_CN,SITE_INDEX,BALIVE,COVER_CLASS,FOREST_COND_STATUS_CHANGE_CD
1856846,2,17,3,31,23250,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942230783290487,781817037290487,352769732489998.0,3.0,10.0,,,,,,9.0,0.0
1857778,2,17,3,31,22046,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,1,,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,1287853553290487,992948016290487,352769674489998.0,1.0,,,,,,,9.0,0.0
1857771,2,17,3,31,22053,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,1287854332290487,992948034290487,352769673489998.0,2.0,,,,,,,1.0,0.0
1857043,2,17,3,31,23512,1,S23LCS,5,2.0,13,,40.0,46.0,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,1287853618290487,992948052290487,352769665489998.0,,,,,,,,9.0,
1855295,2,17,3,31,24545,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,1287855256290487,992948064290487,352769686489998.0,3.0,10.0,,,,,,9.0,0.0
1856930,2,17,3,31,23328,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,1287855263290487,992948067290487,352769682489998.0,3.0,10.0,,,,,,5.0,0.0
1857349,1,17,3,31,23813,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758848126144,352769753489998,,2.0,,,,,,19.9945,,
1852346,4,17,3,31,20028,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758887126144,352769755489998,,2.0,,,,,,,,
1852493,4,17,3,31,20105,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,491758909126144,352769756489998,,2.0,,,,,,,,
1852999,4,17,3,43,20049,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491759542126144,352769771489998,,1.0,,,,,,25.4686,,
1856965,1,17,3,31,23428,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,25,25.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,478150661489998,352769806489998,,2.0,,,,,,27.2943,,
1852392,4,17,3,31,20205,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,11,11.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,478150716489998,352769809489998,,1.0,,,,,,,,
1852392,4,17,3,31,20205,2,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,8,8.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478150717489998,352769809489998,,1.0,,,,,,,,
1857074,1,17,3,31,23535,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,8,8.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,478150982489998,352769817489998,,1.0,,,,,,1.4836,,
1857748,1,17,3,31,22022,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,75,75.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151010489998,352769818489998,,1.0,,,,,,,,
1857721,1,17,3,31,21968,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151152489998,352769823489998,,1.0,,,,,,,,
1856790,1,17,3,31,23171,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151200489998,352769825489998,,1.0,,,,,,12.5401,,
1855296,1,17,3,31,24544,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478151287489998,352769828489998,,1.0,,,,,,,,
1852337,6,17,3,31,20119,2,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,478151331489998,352769830489998,,1.0,,,,,,,,
1852341,4,17,3,31,20182,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478151402489998,352769831489998,,1.0,,,,,,30.4576,,
1837502,5,17,3,197,20155,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,10,10.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152131489998,352769850489998,,1.0,,,,,,,,
1837502,5,17,3,197,20155,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152130489998,352769850489998,,1.0,,,,,,5.7519,,
1852434,4,17,3,31,20014,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,12,12.0,,,,,,7.0,,,,,,,,,,,,,,,478152160489998,352769851489998,,,,,,,,,,
1795852,5,17,3,89,20090,1,S23LCS,4,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,10.0,,,,,,,,,,,,,,,478152400489998,352769860489998,,2.0,,,,,,,,
1856933,2,17,3,31,23379,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942083947290487,559740539126144,352769826489998.0,1.0,,,,,,,1.0,0.0
1856970,2,17,3,31,23423,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,6,6.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942083998290487,559740549126144,352769808489998.0,2.0,,,,,,,9.0,0.0
1859375,2,17,3,31,21803,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,11,11.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942085040290487,559740557126144,352769805489998.0,2.0,,,,,,15.678,1.0,0.0
1857880,3,17,3,31,22128,1,S23LCS,5,2.0,13,,40.0,46.0,,,,,,,,1,30,30.0,,,,,,,,,,,,,,,,,,,,,942085112290487,559740565126144,352769816489998.0,,,,,,,,1.0,
1855296,2,17,3,31,24544,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,1092686621290487,559740577126144,352769828489998.0,3.0,10.0,,,,,,8.0,0.0
1469863,5,55,5,59,20261,1,S23LLS,2,,17,0.0,30.0,32.0,,,,,,,,1,2,2.0,,0.0,,0.0,6.0,9.0,,,,,,,,,,,,,,,478152662489998,923462,,2.0,,,,,,,,
1469295,1,55,5,59,22215,1,S23LLS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,478152715489998,923464,,1.0,,,,,,26.3754,,
1467849,1,55,5,59,21553,2,S23LLS,2,,14,0.0,40.0,46.0,,,,,,,,1,23,23.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785692877290487,923694,,1.0,,,,,,,1.0,
1469921,4,55,5,59,20278,1,S23LLS,4,,19,0.0,,,,,,,,,,1,0,0.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,1092686756290487,924125,,3.0,10.0,,,,,,10.0,
1468101,1,55,5,59,21679,2,S23LLS,2,,17,0.0,30.0,32.0,,,,,,,,1,19,19.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942083809290487,924131,,1.0,,,,,,,1.0,
1856813,1,17,3,31,23202,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,60,60.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785698468290487,352769390489998,,2.0,,,,,,191.349,1.0,
1852325,4,17,3,31,20082,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287852351290487,352769393489998,,1.0,,,,,,,9.0,
1856989,1,17,3,31,23458,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785693966290487,352769401489998,,2.0,,,,,,,3.0,
1857885,1,17,3,31,22123,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785698557290487,352769405489998,,1.0,,,,,,,3.0,
1796366,4,17,3,97,20202,2,S23LCS,2,,16,0.0,30.0,32.0,,,,,,,,1,2,,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,1287854243290487,352769420489998,,2.0,,,,,,,3.0,
1796349,4,17,3,97,20068,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,10,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287852383290487,352769422489998,,1.0,,,,,,7.1617,1.0,
1837465,4,17,3,197,20039,1,S23LCS,5,2.0,13,,40.0,46.0,,,,,,,,1,10,10.0,,,,,,,,,,,,,,,,,,,,,1287852960290487,352769429489998,,,,,,,,,1.0,
1797324,8,17,3,111,20114,1,S23LCS,2,,16,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,1287855261290487,352769431489998,,3.0,10.0,,,,,,3.0,
1796323,4,17,3,97,20010,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,10,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287853280290487,352769432489998,,2.0,,,,,,,1.0,
1853007,4,17,3,43,20022,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,20,20.0,,,,,,,,,,,,,,,,,,,,,1287853014290487,352769436489998,,,,,,,,,1.0,
1837539,4,17,3,197,20162,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,1287853087290487,352769439489998,,2.0,,,,,,,9.0,
1918799,5,18,4,89,20087,1,S23LCS,5,2.0,20,,40.0,46.0,,,,,,,,1,25,25.0,,,,,,,,,,,,,,,,,,,,,1287853117290487,352769442489998,,,,,,,,,1.0,
1917627,5,18,4,127,20118,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,1287855259290487,352769445489998,,3.0,10.0,,,,,,3.0,
1856817,1,17,3,31,23198,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,30,30.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785698598290487,352769451489998,,1.0,,,,,,12.5855,1.0,
1857666,1,17,3,31,21781,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785698635290487,352769452489998,,2.0,,,,,,,9.0,
1857087,1,17,3,31,23522,3,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785696625290487,352769459489998,,1.0,,,,,,,1.0,
1857855,1,17,3,31,22099,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,50,50.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785694108290487,352769466489998,,1.0,,,,,,,1.0,
1856901,1,17,3,31,23303,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,1,1.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785694873290487,352769469489998,,1.0,,,,,,,3.0,
1852320,8,17,3,31,20137,1,S23LCS,5,2.0,11,,40.0,46.0,,,,,,,,1,15,15.0,,,,,,,,,,,,,,,,,,,,,942211430290487,352769472489998,,,,,,,,,1.0,
1852723,4,17,3,37,20200,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,25,25.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942211082290487,352769495489998,,2.0,,,,,,18.5342,1.0,
1837508,4,17,3,197,20055,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,1092687099290487,352769503489998,,3.0,10.0,,,,,,3.0,
1915977,5,18,4,89,20078,1,S23LCS,2,,11,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,1.0,,,,,,,,,,,,,,,,1092687314290487,352769510489998,,3.0,10.0,,,,,,3.0,
1857667,1,17,3,31,21780,1,S23LCS,5,2.0,16,,30.0,32.0,,,,,,,,1,26,26.0,,,,,,,,,,,,,,,,,,,,,785693214290487,352769514489998,,,,,,,,,1.0,
1857030,1,17,3,31,23471,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785698140290487,352769521489998,,2.0,,,,,,,1.0,
1857093,1,17,3,31,23516,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697672290487,352769530489998,,2.0,,,,,,,1.0,
1856942,1,17,3,31,23370,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,91,91.0,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,785696824290487,352769537489998,,2.0,,,,,,44.5604,1.0,
1855516,1,17,3,31,23403,1,S23LCS,1,,10,1.0,30.0,32.0,21.0,0.0,,505.0,3.0,83.0,1.0,1,80,80.0,,0.0,,0.0,5.0,,1.0,,43.0,60.0,,9999.0,9999.0,,,,,,,,785694945290487,352769539489998,,1.0,,5.0,1.0,785694963290487.0,58.0,313.398,1.0,
1855516,1,17,3,31,23403,2,S23LCS,2,,16,0.0,30.0,32.0,,,,,,,,1,3,3.0,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,785694946290487,352769539489998,,1.0,,,,,,,3.0,
1857096,1,17,3,31,23567,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785698195290487,352769542489998,,1.0,,,,,,,1.0,
1852492,4,17,3,31,20094,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,11,11.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,942082400290487,352769551489998,,1.0,,,,,,12.8178,1.0,
1852437,4,17,3,31,20131,1,S23LCS,2,,15,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,4.0,,,,,,,,,,,,,,,,942084864290487,352769555489998,,1.0,,,,,,20.0023,1.0,
1837520,4,17,3,197,20096,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,15,15.0,,,,,,,,,,,,,,,,,,,,,942084560290487,352769560489998,,,,,,,,,1.0,
1789890,4,17,3,63,20048,1,S23LCS,2,,18,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,942083424290487,352769561489998,,1.0,,,,,,,3.0,
1852727,4,17,3,37,20009,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,1092686719290487,352769563489998,,3.0,10.0,,,,,,9.0,
1915171,4,18,4,89,20095,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,942083133290487,352769579489998,,1.0,,,,,,6.8389,3.0,
1859355,1,17,3,31,21823,1,S23LCS,2,,16,0.0,30.0,32.0,,,,,,,,1,15,15.0,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,785693510290487,352769587489998,,2.0,,,,,,,1.0,
1857782,1,17,3,31,22042,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,25,25.0,,,,,,,,,,,,,,,,,,,,,785695958290487,352769600489998,,,,,,,,,1.0,
1852335,4,17,3,31,20130,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,16,16.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697709290487,352769609489998,,1.0,,,,,,71.6896,1.0,
1852454,4,17,3,31,20207,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,16,16.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697783290487,352769624489998,,2.0,,,,,,,1.0,
1852454,4,17,3,31,20207,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697784290487,352769624489998,,2.0,,,,,,,3.0,
1852401,5,17,3,31,20132,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,15,15.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,,,785697811290487,352769626489998,,2.0,,,,,,5.0953,1.0,
1796304,4,17,3,97,20088,1,S23LCS,2,,13,0.0,20.0,24.0,,,,,,,,1,4,4.0,,0.0,,0.0,2.0,,,,,,,,,,,,,,,,785695473290487,352769630489998,,2.0,,,,,,,3.0,
1853021,4,17,3,43,20002,1,S23LCS,2,,18,1.0,30.0,32.0,,,,,,,,1,6,6.0,,0.0,,0.0,7.0,,,,,,,,,,,,,,,,785697200290487,352769635489998,,1.0,,,,,,8.9359,3.0,
1857043,1,17,3,31,23512,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,0,0.0,,0.0,,0.0,2.0,9.0,,,,,,,,,,,,,,,707807312126144,352769665489998,,2.0,,,,,,,,
1856960,1,17,3,31,23433,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,6,6.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,707805156126144,352769667489998,,2.0,,,,,,5.1859,,
1857778,1,17,3,31,22046,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,30,30.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707806750126144,352769674489998,,2.0,,,,,,,,
1857103,1,17,3,31,23560,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,6,6.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805825126144,352769676489998,,1.0,,,,,,,,
1852384,4,17,3,31,20155,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,60,60.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707806857126144,352769684489998,,1.0,,,,,,142.8751,,
1852384,4,17,3,31,20155,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,22,22.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707806856126144,352769684489998,,1.0,,,,,,,,
1852460,4,17,3,31,20001,2,S23LCS,1,,10,1.0,30.0,32.0,21.0,0.0,,520.0,2.0,25.0,1.0,1,10,15.0,,0.0,,0.0,5.0,1.0,1.0,4.0,12.0,,,9999.0,,,,,,,,,707807350126144,352769691489998,,1.0,,4.0,6.0,,,6.957,,
1852460,4,17,3,31,20001,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,10,10.0,,0.0,,0.0,5.0,7.0,,,,,,,,,,,,,,,707807349126144,352769691489998,,2.0,,,,,,,,
1796300,4,17,3,97,20057,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,0,0.0,,0.0,,0.0,6.0,7.0,,,,,,,,,,,,,,,707805916126144,352769696489998,,2.0,,,,,,,,
1796287,4,17,3,97,20043,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,5.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707805934126144,352769697489998,,1.0,,,,,,2.6586,,
1837523,4,17,3,197,20124,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,23,23.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,707806494126144,352769714489998,,1.0,,,,,,66.9826,,
1857797,1,17,3,31,22027,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,40,40.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758343126144,352769736489998,,2.0,,,,,,,,
1857797,1,17,3,31,22027,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,30,30.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758342126144,352769736489998,,2.0,,,,,,2.4158,,
1857071,1,17,3,31,23538,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,19,19.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758486126144,352769742489998,,1.0,,,,,,1.0293,,
1857735,1,17,3,31,21954,1,S23LCS,2,,13,0.0,40.0,46.0,,,,,,,,1,10,10.0,,0.0,,0.0,2.0,7.0,,,,,,,,,,,,,,,491758601126144,352769744489998,,1.0,,,,,,,,
1852329,4,17,3,31,20200,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,55,55.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758651126144,352769746489998,,2.0,,,,,,63.5029,,
1857797,2,17,3,31,22027,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,7,7.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231269290487,781816999290487,352769736489998.0,1.0,,,,,,,3.0,0.0
1857893,2,17,3,31,22196,1,S23LCS,2,,13,0.0,30.0,32.0,,,,,,,,1,15,15.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231481290487,781817014290487,352769741489998.0,2.0,,,,,,9.7102,1.0,0.0
1856828,2,17,3,31,23268,2,S23LCS,5,3.0,20,,30.0,31.0,,,,,,,,1,15,15.0,,,,,,,,,,,,,,,,,,,,,942230813290487,781817040290487,352769726489998.0,,,,,,,,1.0,
1856834,2,17,3,31,23262,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,4,4.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942230934290487,781817043290487,352769727489998.0,1.0,,,,,,,3.0,0.0
1856776,2,17,3,31,23185,2,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,30,30.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,942231451290487,781817049290487,352769724489998.0,3.0,10.0,,,,,,9.0,0.0
1856776,2,17,3,31,23185,3,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,3.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231452290487,781817049290487,352769724489998.0,3.0,10.0,,,,,,9.0,0.0
1857349,2,17,3,31,23813,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,2,2.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942231923290487,781817061290487,352769753489998.0,2.0,,,,,,,9.0,0.0
1856954,3,17,3,31,23358,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,15,15.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942230999290487,781817064290487,352769751489998.0,2.0,,,,,,,1.0,0.0
1856954,3,17,3,31,23358,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,15,15.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,942230998290487,781817064290487,352769751489998.0,2.0,,,,,,,1.0,0.0
1857819,2,17,3,31,22062,1,S23LCS,2,,16,1.0,30.0,32.0,,,,,,,,1,8,,,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,1287854096290487,992948007290487,352769681489998.0,1.0,,,,,,11.99,3.0,0.0
1857806,2,17,3,31,22075,1,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,5,5.0,,,,,,,,,,,,,,,,,,,,,1287853498290487,992948013290487,352769680489998.0,,,,,,,,9.0,
1854876,2,17,3,31,22214,2,S23LCS,5,2.0,14,,40.0,46.0,,,,,,,,1,25,25.0,,,,,,,,,,,,,,,,,,,,,1287852703290487,992948025290487,352769679489998.0,,,,,,,,1.0,
1856854,2,17,3,31,23296,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,1287854128290487,992948040290487,352769664489998.0,2.0,,,,,,,9.0,0.0
1857103,2,17,3,31,23560,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,5,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,1287853800290487,992948049290487,352769676489998.0,2.0,,,,,,,9.0,0.0
1857132,2,17,3,31,23612,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,3,,,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,1287852743290487,992948058290487,352769670489998.0,2.0,,,,,,,1.0,0.0
1856903,1,17,3,31,23301,2,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,20,20.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758822126144,352769752489998,,1.0,,,,,,,,
1852346,4,17,3,31,20028,1,S23LCS,2,,17,0.0,30.0,32.0,,,,,,,,1,10,10.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491758886126144,352769755489998,,2.0,,,,,,5.7304,,
1852479,4,17,3,31,20133,1,S23LCS,1,,10,1.0,30.0,32.0,21.0,0.0,,805.0,2.0,51.0,1.0,1,72,78.0,,0.0,,0.0,8.0,1.0,1.0,,12.0,,,9999.0,,,,,,,,,491758922126144,352769757489998,,1.0,,6.0,1.0,491758936126144.0,62.0,77.2771,,
1837464,4,17,3,197,20064,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,12,12.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491759161126144,352769760489998,,1.0,,,,,,,,
1852509,4,17,3,31,20090,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,30,30.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491759222126144,352769763489998,,1.0,,,,,,18.415,,
1796301,4,17,3,97,20087,1,S23LCS,2,,14,0.0,40.0,46.0,,,,,,,,1,30,30.0,,0.0,,0.0,3.0,7.0,,,,,,,,,,,,,,,491759369126144,352769767489998,,1.0,,,,,,77.9284,,
1796329,4,17,3,97,20029,1,S23LCS,5,2.0,20,,40.0,46.0,,,,,,,,1,30,30.0,,,,,,7.0,,,,,,,,,,,,,,,491757294126144,352769777489998,,,,,,,,,,
