PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,CONDPROP_UNADJ,PCT_TREE_COVER,PCT_SHRUB_SEED_COVER,GR_COV_PCT_BLDG,GR_COV_PCT_IMPERVIOUS,GR_COV_PCT_PERMEABLE,GR_COV_PCT_HERBACEOUS,GR_COV_PCT_WATER,CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN
1852392,4,17,3,31,20205,1,1,0.947310601,8.0,1.0,0.0,78.0,20.0,2.0,0.0,478150728489998,352769809489998,478150718489998,478150716489998,
1857067,1,17,3,31,23488,1,2,0.2260919821,60.0,3.0,75.0,3.0,12.0,10.0,0.0,478150851489998,352769812489998,478150840489998,478150839489998,
1857773,1,17,3,31,22051,12,1,1.0,,,,,,,,522586532126144,352769813489998,478150881489998,478150878489998,
1857773,1,17,3,31,22051,14,1,1.0,,,,,,,,522586534126144,352769813489998,478150883489998,478150878489998,
1852330,4,17,3,31,20109,1,1,1.0,20.0,5.0,80.0,7.0,3.0,10.0,0.0,478150928489998,352769815489998,478150918489998,478150917489998,
1852330,4,17,3,31,20109,11,1,1.0,,,,,,,,522586539126144,352769815489998,478150919489998,478150917489998,
1857880,1,17,3,31,22128,12,1,1.0,,,,,,,,522586544126144,352769816489998,478150947489998,478150943489998,
1857074,1,17,3,31,23535,14,1,1.0,,,,,,,,522586550126144,352769817489998,478150988489998,478150982489998,
1857748,1,17,3,31,22022,12,2,0.075050258,,,,,,,,522586553126144,352769818489998,478151013489998,478151010489998,
1857748,1,17,3,31,22022,14,2,0.075050258,,,,,,,,522586556126144,352769818489998,478151014489998,478151010489998,
1857913,1,17,3,31,22176,1,2,0.4944445856,40.0,0.0,0.0,92.0,0.0,8.0,0.0,478151060489998,352769819489998,478151048489998,478151047489998,
1855691,1,17,3,31,22147,14,1,1.0,,,,,,,,522586570126144,352769821489998,478151111489998,478151106489998,
1857721,1,17,3,31,21968,1,1,1.0,2.0,3.0,45.0,20.0,0.0,35.0,0.0,478151179489998,352769823489998,478151158489998,478151152489998,
1852340,4,17,3,31,20124,1,2,0.0402302654,1.0,0.0,0.0,100.0,0.0,0.0,0.0,942083302290487,352769533489998,942083293290487,942083290290487,
1857904,1,17,3,31,22185,11,1,0.9249497421,,,,,,,,785695890290487,352769534489998,785695876290487,785695869290487,
1855672,1,17,3,31,22166,12,1,1.0,,,,,,,,785696814290487,352769535489998,785696804290487,785696799290487,
1856942,1,17,3,31,23370,13,1,1.0,,,,,,,,785696838290487,352769537489998,785696829290487,785696824290487,
1856914,1,17,3,31,23344,1,1,1.0,90.0,20.0,0.0,1.0,19.0,80.0,0.0,785696888290487,352769538489998,785696873290487,785696870290487,
1855516,1,17,3,31,23403,13,1,1.0,,,,,,,,785694971290487,352769539489998,785694954290487,785694945290487,
1855516,1,17,3,31,23403,14,1,1.0,,,,,,,,785694972290487,352769539489998,785694955290487,785694945290487,
1855305,1,17,3,31,24535,14,1,1.0,,,,,,,,785694259290487,352769540489998,785694253290487,785694247290487,
1857355,1,17,3,31,23807,1,2,0.3064510717,80.0,0.0,0.0,70.0,0.0,30.0,0.0,785697028290487,352769541489998,785697019290487,785697015290487,
1857355,1,17,3,31,23807,11,1,1.0,,,,,,,,785697031290487,352769541489998,785697020290487,785697014290487,
1857096,1,17,3,31,23567,11,1,0.8208252919,,,,,,,,785698215290487,352769542489998,785698202290487,785698195290487,
1852343,4,17,3,31,20029,1,2,0.3632937705,0.0,0.0,0.0,100.0,0.0,0.0,0.0,942083863290487,352769545489998,942083854290487,942083849290487,
1852343,4,17,3,31,20029,14,1,0.3527451656,,,,,,,,942083869290487,352769545489998,942083858290487,942083848290487,
1852451,5,17,3,31,20080,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1092697175290487,352769547489998,1092690832290487,1092686676290487,
1853018,4,17,3,43,20001,1,1,1.0,50.0,10.0,40.0,10.0,5.0,45.0,0.0,942082354290487,352769549489998,942082346290487,942082342290487,
1852416,4,17,3,31,20007,11,1,1.0,,,,,,,,942082380290487,352769550489998,942082372290487,942082369290487,
1796295,5,17,3,97,20016,12,1,1.0,,,,,,,,942082474290487,352769552489998,942082466290487,942082461290487,
1852474,4,17,3,31,20039,1,1,1.0,80.0,50.0,0.0,0.0,85.0,15.0,0.0,942083341290487,352769554489998,942083323290487,942083320290487,
1852474,4,17,3,31,20039,12,1,1.0,,,,,,,,942083343290487,352769554489998,942083325290487,942083320290487,
1796311,4,17,3,97,20059,11,1,1.0,,,,,,,,942083625290487,352769557489998,942083617290487,942083614290487,
1855684,1,17,3,31,22154,14,1,1.0,,,,,,,,522586582126144,352769824489998,478151191489998,478151186489998,
1856790,1,17,3,31,23171,14,1,1.0,,,,,,,,522586586126144,352769825489998,478151206489998,478151200489998,
1854673,1,17,3,31,23588,13,1,1.0,,,,,,,,522586594126144,352769827489998,478151272489998,478151268489998,
1854673,1,17,3,31,23588,14,1,1.0,,,,,,,,522586595126144,352769827489998,478151273489998,478151268489998,
1855296,1,17,3,31,24544,12,1,1.0,,,,,,,,522586597126144,352769828489998,478151291489998,478151287489998,
1852351,5,17,3,31,20129,11,1,1.0,,,,,,,,522586600126144,352769829489998,478151312489998,478151310489998,
1852337,6,17,3,31,20119,12,1,1.0,,,,,,,,522586605126144,352769830489998,478151335489998,478151330489998,
1837440,4,17,3,197,20071,14,1,1.0,,,,,,,,522586615126144,352769832489998,478151445489998,478151440489998,
1852459,5,17,3,31,20051,1,2,0.0827298397,,,,,,,,478151493489998,352769833489998,478151483489998,478151482489998,
1852402,4,17,3,31,20005,11,1,1.0,,,,,,,,522586620126144,352769834489998,478151514489998,478151511489998,
1852998,4,17,3,43,20016,1,1,0.7480168769,35.0,3.0,10.0,10.0,2.0,78.0,0.0,478151569489998,352769835489998,478151558489998,478151556489998,
1852998,4,17,3,43,20016,11,1,1.0,,,,,,,,522586626126144,352769835489998,478151559489998,478151556489998,
1852998,4,17,3,43,20016,12,1,1.0,,,,,,,,522586627126144,352769835489998,478151560489998,478151556489998,
1852998,4,17,3,43,20016,14,1,1.0,,,,,,,,522586630126144,352769835489998,478151562489998,478151556489998,
1796363,4,17,3,97,20035,1,1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,478151619489998,352769837489998,478151612489998,478151611489998,
1796331,5,17,3,97,20077,1,1,1.0,2.0,13.0,0.0,0.0,0.0,100.0,0.0,478151636489998,352769838489998,478151629489998,478151628489998,
1796340,4,17,3,97,20080,11,1,1.0,,,,,,,,522586648126144,352769840489998,478151751489998,478151747489998,
1796376,5,17,3,97,20055,1,3,0.1712713915,0.0,0.0,0.0,100.0,0.0,0.0,0.0,478151895489998,352769842489998,478151882489998,478151881489998,
1796376,5,17,3,97,20055,11,1,1.0,,,,,,,,522586657126144,352769842489998,478151883489998,478151879489998,
1796376,5,17,3,97,20055,14,2,0.0413229966,,,,,,,,522586661126144,352769842489998,478151886489998,478151880489998,
1796321,4,17,3,97,20053,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,478151946489998,352769845489998,478151941489998,478151940489998,
1795901,4,17,3,89,20038,12,1,1.0,,,,,,,,522586675126144,352769846489998,478151961489998,478151957489998,
1795901,4,17,3,89,20038,13,1,1.0,,,,,,,,522586676126144,352769846489998,478151962489998,478151957489998,
1852420,4,17,3,31,20177,14,1,1.0,,,,,,,,522586689126144,352769849489998,478152109489998,478152104489998,
1852434,4,17,3,31,20014,11,2,1.0,,,,,,,,522586694126144,352769851489998,478152166489998,478152161489998,
1797337,4,17,3,111,20061,11,1,1.0,,,,,,,,522586708126144,352769854489998,478152243489998,478152240489998,
1797337,4,17,3,111,20061,14,1,1.0,,,,,,,,522586712126144,352769854489998,478152245489998,478152240489998,
1837559,4,17,3,197,20052,12,1,1.0,,,,,,,,522586714126144,352769855489998,478152276489998,478152273489998,
1837504,4,17,3,197,20059,1,1,1.0,10.0,0.0,0.0,55.0,0.0,45.0,0.0,478152300489998,352769856489998,478152292489998,478152291489998,
1853048,5,17,3,43,20039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,478152315489998,352769857489998,478152309489998,478152308489998,
1853048,5,17,3,43,20039,13,1,1.0,,,,,,,,522586723126144,352769857489998,478152312489998,478152308489998,
1853039,5,17,3,43,20034,1,1,0.9274130706,30.0,12.0,25.0,0.0,15.0,60.0,0.0,478152337489998,352769858489998,478152327489998,478152325489998,
1795928,5,17,3,89,20061,1,2,0.0467382675,70.0,0.0,0.0,70.0,3.0,27.0,0.0,478152386489998,352769859489998,478152376489998,478152375489998,
1795928,5,17,3,89,20061,13,1,1.0,,,,,,,,522586731126144,352769859489998,478152379489998,478152374489998,
1915163,5,18,4,127,20116,11,2,0.2672194606,,,,,,,,522586742126144,352769862489998,478152447489998,478152445489998,
1915163,5,18,4,127,20116,12,2,1.0,,,,,,,,522586743126144,352769862489998,478152450489998,478152445489998,
1915885,5,18,4,89,20058,14,1,1.0,,,,,,,,522586754126144,352769864489998,478152501489998,478152496489998,
1917892,5,18,4,89,20163,14,1,1.0,,,,,,,,522586758126144,352769865489998,478152515489998,478152510489998,
1916010,5,18,4,89,20121,14,1,1.0,,,,,,,,522586762126144,352769866489998,478152534489998,478152528489998,
1915175,5,18,4,127,20026,1,1,1.0,0.0,0.0,40.0,2.0,6.0,52.0,0.0,478152612489998,352769867489998,478152604489998,478152603489998,
1915175,5,18,4,127,20026,13,1,1.0,,,,,,,,522586765126144,352769867489998,478152607489998,478152603489998,
1854651,2,17,3,31,23232,14,1,1.0,,,,,,,,942083697290487,559740535126144,942083686290487,942083677290487,352769800489998.0
1856781,2,17,3,31,23180,12,1,1.0,,,,,,,,1092696781290487,559740537126144,1092694125290487,1092686694290487,352769801489998.0
1856933,2,17,3,31,23379,13,1,1.0,,,,,,,,942083967290487,559740539126144,942083956290487,942083947290487,352769826489998.0
1854673,2,17,3,31,23588,11,1,1.0,,,,,,,,1092696587290487,559740541126144,1092692752290487,1092686736290487,352769827489998.0
1854673,2,17,3,31,23588,12,1,1.0,,,,,,,,1092696782290487,559740541126144,1092694083290487,1092686736290487,352769827489998.0
1857695,2,17,3,31,21833,1,2,0.4666980003,,,,,,,,942083738290487,559740543126144,942083729290487,942083726290487,352769802489998.0
1857695,2,17,3,31,21833,12,2,0.2672194667,,,,,,,,942083747290487,559740543126144,942083731290487,942083726290487,352769802489998.0
1857694,2,17,3,31,21834,1,2,0.1164436938,5.0,5.0,95.0,4.0,1.0,0.0,0.0,942084401290487,559740547126144,942084391290487,942084386290487,352769803489998.0
1857694,2,17,3,31,21834,11,1,1.0,,,,,,,,942084405290487,559740547126144,942084392290487,942084385290487,352769803489998.0
1857694,2,17,3,31,21834,13,1,1.0,,,,,,,,942084407290487,559740547126144,942084394290487,942084385290487,352769803489998.0
1856997,2,17,3,31,23450,13,1,1.0,,,,,,,,942084461290487,559740551126144,942084450290487,942084444290487,352769811489998.0
1859375,2,17,3,31,21803,1,1,0.5175252416,0.0,0.0,0.0,100.0,0.0,0.0,0.0,942085059290487,559740557126144,942085050290487,942085039290487,352769805489998.0
1859375,2,17,3,31,21803,14,1,1.0,,,,,,,,942085069290487,559740557126144,942085053290487,942085039290487,352769805489998.0
1857074,2,17,3,31,23535,12,1,1.0,,,,,,,,942085099290487,559740559126144,942085089290487,942085084290487,352769817489998.0
1857896,2,17,3,31,22193,13,1,1.0,,,,,,,,942084501290487,559740561126144,942084485290487,942084477290487,352769820489998.0
1857913,2,17,3,31,22176,13,1,0.4722398417,,,,,,,,942083502290487,559740563126144,942083491290487,942083482290487,352769819489998.0
1855691,2,17,3,31,22147,1,1,1.0,0.0,2.0,35.0,43.0,2.0,20.0,0.0,942085154290487,559740567126144,942085142290487,942085140290487,352769821489998.0
1857067,2,17,3,31,23488,1,2,0.1897506421,50.0,10.0,45.0,5.0,2.0,48.0,0.0,942083242290487,559740571126144,942083233290487,942083225290487,352769812489998.0
1857790,2,17,3,31,22034,14,1,1.0,,,,,,,,942085185290487,559740575126144,942085177290487,942085169290487,352769814489998.0
1857748,2,17,3,31,22022,13,2,1.0,,,,,,,,942084058290487,559740581126144,942084039290487,942084030290487,352769818489998.0
1855684,2,17,3,31,22154,11,1,1.0,,,,,,,,1092696221290487,559740587126144,1092692725290487,1092686744290487,352769824489998.0
1855684,2,17,3,31,22154,13,1,1.0,,,,,,,,1092697009290487,559740587126144,1092694774290487,1092686744290487,352769824489998.0
1857725,3,17,3,31,21964,1,1,1.0,5.0,5.0,0.0,10.0,85.0,5.0,0.0,942231125290487,781816978290487,942231116290487,942231114290487,352769747489998.0
1857725,3,17,3,31,21964,13,1,1.0,,,,,,,,942231128290487,781816978290487,942231119290487,942231114290487,352769747489998.0
1857735,2,17,3,31,21954,14,2,1.0,,,,,,,,942231801290487,781816981290487,942231787290487,942231781290487,352769744489998.0
1857843,2,17,3,31,22111,1,1,1.0,0.0,1.0,0.0,0.0,10.0,90.0,0.0,942230886290487,781816987290487,942230878290487,942230876290487,352769750489998.0
1857710,2,17,3,31,21939,14,1,1.0,,,,,,,,942231239290487,781816990290487,942231230290487,942231225290487,352769739489998.0
1857797,2,17,3,31,22027,1,1,0.5055554149,5.0,0.0,0.0,75.0,1.0,24.0,0.0,942231282290487,781816999290487,942231274290487,942231268290487,352769736489998.0
1857797,2,17,3,31,22027,13,1,0.4944445875,,,,,,,,942231289290487,781816999290487,942231278290487,942231268290487,352769736489998.0
1857888,2,17,3,31,22120,12,1,1.0,,,,,,,,942230719290487,781817005290487,942230711290487,942230706290487,352769740489998.0
1857868,2,17,3,31,22140,1,1,0.2082322782,,,,,,,,942231051290487,781817008290487,942231040290487,942231031290487,352769748489998.0
1857870,2,17,3,31,22138,13,1,1.0,,,,,,,,942231085290487,781817011290487,942231075290487,942231069290487,352769745489998.0
1857910,3,17,3,31,22179,13,3,0.0853864553,,,,,,,,942231168290487,781817017290487,942231151290487,942231143290487,352769749489998.0
1856805,2,17,3,31,23210,14,1,1.0,,,,,,,,942231517290487,781817023290487,942231509290487,942231503290487,352769722489998.0
1857693,2,17,3,31,21835,1,1,0.5277590737,0.0,0.0,98.0,2.0,0.0,0.0,0.0,942231202290487,781817031290487,942231194290487,942231189290487,352769728489998.0
1857693,2,17,3,31,21835,1,2,0.4722409263,3.0,0.0,0.0,98.0,1.0,1.0,0.0,942231203290487,781817031290487,942231194290487,942231190290487,352769728489998.0
1857693,2,17,3,31,21835,13,1,1.0,,,,,,,,942231208290487,781817031290487,942231196290487,942231189290487,352769728489998.0
1856846,2,17,3,31,23250,1,3,0.1891594623,0.0,0.0,0.0,0.0,99.0,1.0,0.0,942230796290487,781817037290487,942230786290487,942230784290487,352769732489998.0
1856828,2,17,3,31,23268,1,1,0.939010359,40.0,0.0,0.0,6.0,0.0,94.0,0.0,942230823290487,781817040290487,942230815290487,942230812290487,352769726489998.0
1856834,2,17,3,31,23262,1,1,0.72897297,60.0,0.0,0.0,75.0,1.0,24.0,0.0,942230949290487,781817043290487,942230941290487,942230933290487,352769727489998.0
1856834,2,17,3,31,23262,12,1,1.0,,,,,,,,942230955290487,781817043290487,942230943290487,942230933290487,352769727489998.0
1854642,2,17,3,31,23241,12,1,1.0,,,,,,,,942231414290487,781817046290487,942231401290487,942231393290487,352769721489998.0
1856814,2,17,3,31,23201,14,1,1.0,,,,,,,,942231107290487,781817052290487,942231099290487,942231093290487,352769723489998.0
1857750,2,17,3,31,22020,1,1,0.4624295262,,,,,,,,1287853198290487,992948010290487,1287853187290487,1287853180290487,352769678489998.0
1857070,2,17,3,31,23539,1,1,1.0,1.0,5.0,25.0,30.0,6.0,39.0,0.0,1287853604290487,992948022290487,1287853596290487,1287853588290487,352769677489998.0
1854876,2,17,3,31,22214,1,2,0.1048777686,,,,,,,,1287852723290487,992948025290487,1287852711290487,1287852703290487,352769679489998.0
1856960,2,17,3,31,23433,13,1,1.0,,,,,,,,1287853716290487,992948028290487,1287853708290487,1287853702290487,352769667489998.0
1857063,2,17,3,31,23492,1,1,0.6409536734,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1287854313290487,992948031290487,1287854305290487,1287854301290487,352769671489998.0
1857771,2,17,3,31,22053,1,2,0.4008184185,0.0,1.0,45.0,1.0,5.0,49.0,0.0,1287854345290487,992948034290487,1287854336290487,1287854332290487,352769673489998.0
1857771,2,17,3,31,22053,11,2,0.8853838355,,,,,,,,1287854352290487,992948034290487,1287854340290487,1287854332290487,352769673489998.0
1856854,2,17,3,31,23296,14,1,1.0,,,,,,,,1287854148290487,992948040290487,1287854137290487,1287854127290487,352769664489998.0
1854661,2,17,3,31,23222,11,1,1.0,,,,,,,,1287852584290487,992948043290487,1287852576290487,1287852566290487,352769663489998.0
1857101,2,17,3,31,23562,1,1,1.0,0.0,0.0,25.0,65.0,0.0,10.0,0.0,1287856559290487,992948046290487,1287856546290487,1287855265290487,352769675489998.0
1857101,2,17,3,31,23562,11,1,1.0,,,,,,,,1287856602290487,992948046290487,1287856311290487,1287855265290487,352769675489998.0
1857101,2,17,3,31,23562,13,1,1.0,,,,,,,,1287856565290487,992948046290487,1287855503290487,1287855265290487,352769675489998.0
1857101,2,17,3,31,23562,14,1,1.0,,,,,,,,1287856551290487,992948046290487,1287855382290487,1287855265290487,352769675489998.0
1857103,2,17,3,31,23560,14,1,1.0,,,,,,,,1287853820290487,992948049290487,1287853812290487,1287853800290487,352769676489998.0
1857043,2,17,3,31,23512,13,1,1.0,,,,,,,,1287853634290487,992948052290487,1287853624290487,1287853618290487,352769665489998.0
1857132,2,17,3,31,23612,11,1,1.0,,,,,,,,1287852760290487,992948058290487,1287852749290487,1287852742290487,352769670489998.0
1857132,2,17,3,31,23612,12,1,1.0,,,,,,,,1287852761290487,992948058290487,1287852750290487,1287852742290487,352769670489998.0
1857132,2,17,3,31,23612,13,2,0.2391913493,,,,,,,,1287852764290487,992948058290487,1287852751290487,1287852743290487,352769670489998.0
1856930,2,17,3,31,23328,1,1,1.0,0.0,0.0,82.0,5.0,1.0,12.0,0.0,1287856569290487,992948067290487,1287856542290487,1287855263290487,352769682489998.0
1856930,2,17,3,31,23328,13,1,1.0,,,,,,,,1287856579290487,992948067290487,1287855514290487,1287855263290487,352769682489998.0
1856785,2,17,3,31,23176,12,1,1.0,,,,,,,,1287854187290487,992948070290487,1287854175290487,1287854167290487,352769662489998.0
1837520,4,17,3,197,20096,11,1,1.0,,,,,,,,942084576290487,352769560489998,942084566290487,942084560290487,
1837520,4,17,3,197,20096,12,1,1.0,,,,,,,,942084577290487,352769560489998,942084567290487,942084560290487,
1789890,4,17,3,63,20048,12,1,1.0,,,,,,,,942083435290487,352769561489998,942083428290487,942083424290487,
1852727,4,17,3,37,20009,12,1,1.0,,,,,,,,1092696779290487,352769563489998,1092694111290487,1092686719290487,
1797301,4,17,3,111,20105,1,1,1.0,80.0,80.0,0.0,0.0,75.0,25.0,0.0,942082559290487,352769564489998,942082538290487,942082536290487,
1797301,4,17,3,111,20105,11,1,1.0,,,,,,,,942082560290487,352769564489998,942082539290487,942082536290487,
1797301,4,17,3,111,20105,12,1,1.0,,,,,,,,942082561290487,352769564489998,942082540290487,942082536290487,
1795845,4,17,3,89,20023,1,1,0.4896121116,95.0,1.0,0.0,0.0,50.0,50.0,0.0,942084100290487,352769569489998,942084087290487,942084083290487,
1853005,4,17,3,43,20004,14,1,1.0,,,,,,,,942084626290487,352769570489998,942084616290487,942084608290487,
1795888,4,17,3,89,20019,1,1,0.4383889599,,,,,,,,942083889290487,352769572489998,942083881290487,942083878290487,
1795888,4,17,3,89,20019,11,1,0.2301402677,,,,,,,,942083898290487,352769572489998,942083885290487,942083878290487,
1789905,4,17,3,63,20073,14,1,1.0,,,,,,,,942085021290487,352769576489998,942085009290487,942085001290487,
1916052,4,18,4,89,20075,11,1,1.0,,,,,,,,942083657290487,352769578489998,942083649290487,942083645290487,
1915171,4,18,4,89,20095,13,1,1.0,,,,,,,,942083153290487,352769579489998,942083139290487,942083133290487,
1915119,4,18,4,127,20096,14,1,1.0,,,,,,,,942084272290487,352769580489998,942084256290487,942084249290487,
1859355,1,17,3,31,21823,1,2,0.3900102487,0.0,0.0,0.0,0.0,10.0,0.0,90.0,785693522290487,352769587489998,785693513290487,785693511290487,
1856864,1,17,3,31,23286,13,1,1.0,,,,,,,,785694275290487,352769588489998,785694270290487,785694265290487,
1856864,1,17,3,31,23286,14,1,1.0,,,,,,,,785694276290487,352769588489998,785694271290487,785694265290487,
1856984,1,17,3,31,23409,12,1,1.0,,,,,,,,785694301290487,352769590489998,785694290290487,785694284290487,
1857031,1,17,3,31,23470,1,1,1.0,0.0,1.0,68.0,32.0,0.0,0.0,0.0,785698244290487,352769591489998,785698234290487,785698231290487,
1857031,1,17,3,31,23470,11,1,1.0,,,,,,,,785698245290487,352769591489998,785698235290487,785698231290487,
