PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CENTER_CONDID,REMAINING_CONDID,SUBP_STATUS_CD,SUBP_NONSAMPLE_REASN_CD,SLOPE,ASPECT,WATER_DEPTH,CN,PLT_CN,CENTER_CND_CN,REMAINING_CND_CN,PREV_PLT_CN
1856776,1,17,3,31,23185,11,1,1,2,,,,0.0,491757972126144,352769724489998,491757968126144,,
1854662,1,17,3,31,23221,13,1,1,2,,,,0.0,491757997126144,352769725489998,491757993126144,,
1856828,1,17,3,31,23268,11,1,1,2,,,,0.0,491758046126144,352769726489998,491758043126144,,
1856803,1,17,3,31,23212,11,1,1,2,,,,0.0,491758172126144,352769729489998,491758170126144,,
1856846,1,17,3,31,23250,13,1,1,2,,,,0.0,491758262126144,352769732489998,491758256126144,,
1857002,1,17,3,31,23445,11,1,1,2,,,,0.0,491758305126144,352769734489998,491758303126144,,
1857002,1,17,3,31,23445,14,1,1,2,,,,0.0,491758308126144,352769734489998,491758303126144,,
1857762,1,17,3,31,22008,12,1,1,2,,,,0.0,491758403126144,352769738489998,491758400126144,,
1857710,1,17,3,31,21939,1,1,1,2,,,,0.0,491758422126144,352769739489998,491758421126144,491758421126144.0,
1855673,1,17,3,31,22165,11,1,1,1,,4.0,0.0,0.0,491758518126144,352769743489998,491758515126144,,
1855673,1,17,3,31,22165,13,1,1,1,,4.0,0.0,0.0,491758520126144,352769743489998,491758515126144,,
1857735,1,17,3,31,21954,13,1,1,2,,,,0.0,491758606126144,352769744489998,491758601126144,,
1857870,1,17,3,31,22138,1,1,1,2,,,,0.0,491758627126144,352769745489998,491758625126144,491758625126144.0,
1852475,4,17,3,31,20058,13,1,1,4,2.0,,,,942083468290487,352769567489998,942083463290487,,
1795845,4,17,3,89,20023,13,2,2,1,,2.0,0.0,0.0,942084091290487,352769569489998,942084084290487,,
1853005,4,17,3,43,20004,11,1,1,2,,,,0.0,942084613290487,352769570489998,942084608290487,,
1853005,4,17,3,43,20004,12,1,1,2,,,,0.0,942084614290487,352769570489998,942084608290487,,
1853029,4,17,3,43,20061,1,1,1,2,,,,0.0,942084184290487,352769571489998,942084179290487,942084179290487.0,
1796131,4,17,3,93,20008,11,1,1,2,,,,0.0,942082971290487,352769574489998,942082966290487,,
1795904,6,17,3,89,20059,13,1,1,2,,,,0.0,942083919290487,352769575489998,942083914290487,,
1789905,4,17,3,63,20073,12,1,1,1,,24.0,186.0,0.0,942085007290487,352769576489998,942085001290487,,
1916052,4,18,4,89,20075,12,1,1,2,,,,0.0,942083650290487,352769578489998,942083645290487,,
1916052,4,18,4,89,20075,13,1,1,2,,,,0.0,942083651290487,352769578489998,942083645290487,,
1915171,4,18,4,89,20095,1,1,1,2,,,,0.0,942083136290487,352769579489998,942083133290487,942083133290487.0,
1915119,4,18,4,127,20096,12,1,1,1,,7.0,94.0,0.0,942084254290487,352769580489998,942084249290487,,
1915975,4,18,4,89,20027,14,1,1,1,,4.0,0.0,0.0,942084663290487,352769581489998,942084655290487,,
1854657,1,17,3,31,23226,13,1,1,2,,,,0.0,785695110290487,352769586489998,785695105290487,,
1859355,1,17,3,31,21823,1,1,1,2,,,,0.0,785693513290487,352769587489998,785693510290487,785693511290487.0,
1859355,1,17,3,31,21823,14,1,1,2,,,,0.0,785693516290487,352769587489998,785693510290487,,
1857624,1,17,3,31,21769,11,1,1,3,,,,0.0,785695903290487,352769589489998,785695901290487,,
1856984,1,17,3,31,23409,14,1,1,2,,,,0.0,785694292290487,352769590489998,785694284290487,,
1857031,1,17,3,31,23470,14,1,1,2,,,,0.0,785698238290487,352769591489998,785698231290487,,
1857019,1,17,3,31,23482,13,2,2,2,,,,0.0,785695933290487,352769592489998,785695923290487,,
1857632,1,17,3,31,21761,13,1,1,2,,,,0.0,785693542290487,352769595489998,785693537290487,,
1857644,1,17,3,31,21749,11,1,1,3,,,,0.0,785693556290487,352769596489998,785693554290487,,
1857125,1,17,3,31,23619,12,1,1,2,,,,0.0,785695184290487,352769597489998,785695181290487,,
1857058,1,17,3,31,23497,12,1,1,2,,,,0.0,785694338290487,352769598489998,785694327290487,,
1857066,1,17,3,31,23489,12,1,1,4,2.0,,,,785693576290487,352769599489998,785693571290487,,
1857066,1,17,3,31,23489,13,1,1,4,2.0,,,,785693577290487,352769599489998,785693571290487,,
1857782,1,17,3,31,22042,12,1,1,2,,,,0.0,785695968290487,352769600489998,785695958290487,,
1857782,1,17,3,31,22042,13,1,1,2,,,,0.0,785695969290487,352769600489998,785695958290487,,
1852396,4,17,3,31,20146,11,1,1,2,,,,0.0,785694365290487,352769602489998,785694358290487,,
1857874,1,17,3,31,22134,14,1,1,2,,,,0.0,785693600290487,352769604489998,785693591290487,,
1852335,4,17,3,31,20130,11,1,1,2,,,,0.0,785697716290487,352769609489998,785697708290487,,
1852335,4,17,3,31,20130,12,1,1,2,,,,0.0,785697717290487,352769609489998,785697708290487,,
1856932,1,17,3,31,23326,11,1,1,4,2.0,,,,785698768290487,352769610489998,785698762290487,,
1856932,1,17,3,31,23326,14,1,1,4,2.0,,,,785698771290487,352769610489998,785698762290487,,
1837412,5,17,3,197,20030,11,1,1,2,,,,0.0,785695293290487,352769617489998,785695289290487,,
1837412,5,17,3,197,20030,14,1,1,2,,,,0.0,785695296290487,352769617489998,785695289290487,,
1852430,4,17,3,31,20065,1,1,1,2,,,,0.0,785698894290487,352769619489998,785698891290487,785698891290487.0,
1852430,4,17,3,31,20065,12,1,1,2,,,,0.0,785698896290487,352769619489998,785698891290487,,
1837455,4,17,3,197,20165,14,1,1,2,,,,0.0,785695430290487,352769621489998,785695423290487,,
1852442,4,17,3,31,20004,14,1,1,2,,,,0.0,785698268290487,352769622489998,785698261290487,,
1852504,4,17,3,31,20044,1,1,1,2,,,,0.0,785698345290487,352769625489998,785698338290487,785698338290487.0,
1852504,4,17,3,31,20044,13,1,1,2,,,,0.0,785698347290487,352769625489998,785698338290487,,
1796336,4,17,3,97,20008,13,1,1,3,,,,0.0,785698942290487,352769629489998,785698938290487,,
1796304,4,17,3,97,20088,1,1,1,2,,,,0.0,785695476290487,352769630489998,785695473290487,785695473290487.0,
1796304,4,17,3,97,20088,13,1,1,2,,,,0.0,785695478290487,352769630489998,785695473290487,,
1796355,4,17,3,97,29990,13,1,1,2,,,,0.0,785697184290487,352769632489998,785697179290487,,
1795849,4,17,3,89,20013,1,1,1,2,,,,0.0,785693750290487,352769634489998,785693748290487,785693748290487.0,
1795849,4,17,3,89,20013,11,1,1,2,,,,0.0,785693751290487,352769634489998,785693748290487,,
1795849,4,17,3,89,20013,14,1,1,2,,,,0.0,785693754290487,352769634489998,785693748290487,,
1837451,4,17,3,197,20160,11,1,1,1,,0.0,0.0,0.0,785696188290487,352769637489998,785696181290487,,
1837573,4,17,3,197,20140,1,1,1,2,,,,0.0,785693800290487,352769638489998,785693797290487,785693797290487.0,
1837573,4,17,3,197,20140,14,1,1,2,,,,0.0,785693804290487,352769638489998,785693797290487,,
1796379,4,17,3,97,20031,13,1,1,2,,,,0.0,785697900290487,352769640489998,785697894290487,,
1852466,4,17,3,31,20092,14,1,1,2,,,,0.0,785695510290487,352769642489998,785695502290487,,
1853010,5,17,3,43,20028,14,1,1,2,,,,0.0,785698987290487,352769643489998,785698977290487,,
1853030,4,17,3,43,20009,13,1,1,1,,0.0,0.0,0.0,785695550290487,352769644489998,785695545290487,,
1795861,4,17,3,89,20067,11,1,1,1,,17.0,196.0,0.0,785697942290487,352769646489998,785697937290487,,
1797320,4,17,3,111,20200,12,1,1,1,,2.0,0.0,0.0,785694439290487,352769647489998,785694434290487,,
1797328,4,17,3,111,20065,1,1,1,2,,,,0.0,785696272290487,352769648489998,785696269290487,785696269290487.0,
1797328,4,17,3,111,20065,13,1,1,2,,,,0.0,785696275290487,352769648489998,785696269290487,,
1796129,4,17,3,93,20033,13,1,1,2,,,,0.0,785698399290487,352769650489998,785698391290487,,
1837534,4,17,3,197,20021,12,1,1,2,,,,0.0,785694528290487,352769651489998,785694523290487,,
1837518,4,17,3,197,20024,14,1,1,4,2.0,,,,785698454290487,352769652489998,785698448290487,,
1915891,4,18,4,89,20164,12,1,1,4,2.0,,,,785694563290487,352769653489998,785694559290487,,
1915993,4,18,4,89,20101,12,1,1,2,,,,0.0,785699093290487,352769656489998,785699089290487,,
1916000,4,18,4,89,20009,11,1,1,2,,,,0.0,785697258290487,352769657489998,785697255290487,,
1856785,1,17,3,31,23176,12,1,1,2,,,,0.0,707806105126144,352769662489998,707806097126144,,
1856785,1,17,3,31,23176,14,1,1,2,,,,0.0,707806107126144,352769662489998,707806097126144,,
1854661,1,17,3,31,23222,13,1,1,2,,,,0.0,707806615126144,352769663489998,707806602126144,,
1856854,1,17,3,31,23296,14,1,1,2,,,,0.0,707806653126144,352769664489998,707806643126144,,
1852391,4,17,3,31,20027,13,1,1,2,,,,0.0,707806692126144,352769666489998,707806685126144,,
1856960,1,17,3,31,23433,1,1,1,2,,,,0.0,707805159126144,352769667489998,707805156126144,707805156126144.0,
1856994,1,17,3,31,23453,13,1,1,2,,,,0.0,707805200126144,352769668489998,707805189126144,,
1857132,1,17,3,31,23612,12,1,1,2,,,,0.0,707805246126144,352769670489998,707805238126144,,
1857063,1,17,3,31,23492,13,1,1,2,,,,0.0,707805538126144,352769671489998,707805531126144,,
1857101,1,17,3,31,23562,11,1,1,2,,,,0.0,707807334126144,352769675489998,707807332126144,,
1857103,1,17,3,31,23560,1,1,1,2,,,,0.0,707805833126144,352769676489998,707805825126144,707805825126144.0,
1857070,1,17,3,31,23539,1,1,1,2,,,,0.0,707807087126144,352769677489998,707807077126144,707807077126144.0,
1857750,1,17,3,31,22020,1,1,1,2,,,,0.0,707806788126144,352769678489998,707806780126144,707806780126144.0,
1857750,1,17,3,31,22020,12,1,1,2,,,,0.0,707806790126144,352769678489998,707806780126144,,
1855301,1,17,3,31,24539,11,1,1,2,,,,0.0,707805872126144,352769688489998,707805870126144,,
1855301,1,17,3,31,24539,13,1,1,2,,,,0.0,707805874126144,352769688489998,707805870126144,,
1852348,4,17,3,31,20149,12,1,1,2,,,,0.0,707805646126144,352769689489998,707805640126144,,
1852348,4,17,3,31,20149,14,2,2,2,,,,0.0,707805648126144,352769689489998,707805641126144,,
1837411,4,17,3,197,20067,14,1,1,2,,,,0.0,707805896126144,352769690489998,707805889126144,,
1853053,4,17,3,43,29990,11,1,1,2,,,,0.0,707807130126144,352769692489998,707807127126144,,
1469843,6,55,5,59,20094,13,1,1,2,,,,0.0,478152649489998,923417,478152644489998,,
1469863,5,55,5,59,20261,14,1,1,2,,,,0.0,478152667489998,923462,478152662489998,,
1469516,1,55,5,59,22311,14,1,1,2,,,,0.0,478152691489998,923463,478152685489998,,
1469295,1,55,5,59,22215,1,1,1,2,,,,0.0,478152716489998,923464,478152715489998,478152715489998.0,
1469295,1,55,5,59,22215,11,1,1,2,,,,0.0,478152717489998,923464,478152715489998,,
1469732,5,55,5,59,20053,14,1,1,2,,,,0.0,707806323126144,923571,707806316126144,,
1467767,1,55,5,59,21512,1,1,1,2,,,,0.0,491757806126144,923673,491757805126144,491757805126144.0,
1467767,1,55,5,59,21512,11,1,1,2,,,,0.0,491757807126144,923673,491757805126144,,
1468106,1,55,5,59,21681,11,1,1,2,,,,0.0,491757859126144,923676,491757857126144,,
1467887,1,55,5,59,21572,11,1,1,2,,,,0.0,707805471126144,923688,707805467126144,,
1467945,1,55,5,59,21601,11,1,1,2,,,,0.0,707807291126144,923690,707807288126144,,
1468024,1,55,5,59,21640,1,1,1,2,,,,0.0,707805500126144,923691,707805495126144,707805495126144.0,
1469881,4,55,5,59,20272,11,1,1,2,,,,0.0,785698007290487,923692,785697999290487,,
1467849,1,55,5,59,21553,11,1,1,2,,,,0.0,785692882290487,923694,785692876290487,,
1467849,1,55,5,59,21553,13,2,2,2,,,,0.0,785692885290487,923694,785692877290487,,
1468181,1,55,5,59,21719,13,1,1,2,,,,0.0,785692979290487,923697,785692974290487,,
1468181,1,55,5,59,21719,14,1,1,2,,,,0.0,785692980290487,923697,785692974290487,,
1468390,1,55,5,59,21823,12,1,1,2,,,,0.0,785696412290487,923698,785696408290487,,
1468390,1,55,5,59,21823,13,1,1,2,,,,0.0,785696413290487,923698,785696408290487,,
1469754,5,55,5,59,20248,11,1,1,2,,,,0.0,1287172284290487,924030,1287172280290487,,
1467826,1,55,5,59,21541,12,1,1,2,,,,0.0,1287177478290487,924143,1287177472290487,,
1856819,1,17,3,31,23196,13,1,1,2,,,,0.0,785693903290487,352769388489998,785693898290487,,
1854646,1,17,3,31,23237,11,1,1,2,,,,0.0,785693011290487,352769389489998,785693006290487,,
1856813,1,17,3,31,23202,14,1,1,2,,,,0.0,785698479290487,352769390489998,785698468290487,,
1857679,1,17,3,31,21849,1,1,1,2,,,,0.0,785695666290487,352769391489998,785695657290487,785695657290487.0,
1856836,1,17,3,31,23260,11,1,1,2,,,,0.0,785695695290487,352769392489998,785695693290487,,
1856836,1,17,3,31,23260,13,1,1,2,,,,0.0,785695697290487,352769392489998,785695693290487,,
1857700,1,17,3,31,21828,12,1,1,2,,,,0.0,785693936290487,352769394489998,785693924290487,,
1856863,1,17,3,31,23287,13,1,1,2,,,,0.0,785695725290487,352769395489998,785695716290487,,
1856829,1,17,3,31,23267,12,1,1,2,,,,0.0,785696457290487,352769397489998,785696453290487,,
1859354,1,17,3,31,21824,1,1,1,2,,,,0.0,785698532290487,352769398489998,785698530290487,785698530290487.0,
1857039,1,17,3,31,23462,11,1,1,2,,,,0.0,785693127290487,352769400489998,785693115290487,,
1857039,1,17,3,31,23462,12,1,1,2,,,,0.0,785693128290487,352769400489998,785693115290487,,
1856989,1,17,3,31,23458,12,1,1,2,,,,0.0,785693973290487,352769401489998,785693965290487,,
1856989,1,17,3,31,23458,13,1,1,2,,,,0.0,785693974290487,352769401489998,785693965290487,,
1855668,1,17,3,31,22170,1,1,1,2,,,,0.0,785697423290487,352769404489998,785697414290487,785697414290487.0,
1857120,1,17,3,31,23543,12,1,1,2,,,,0.0,785694758290487,352769407489998,785694754290487,,
1857120,1,17,3,31,23543,14,1,1,2,,,,0.0,785694760290487,352769407489998,785694754290487,,
1857816,1,17,3,31,22065,14,1,1,2,,,,0.0,785696508290487,352769409489998,785696502290487,,
1852362,4,17,3,31,20100,13,1,1,2,,,,0.0,1287852834290487,352769416489998,1287852826290487,,
1796316,4,17,3,97,20017,13,1,1,2,,,,0.0,1287855506290487,352769421489998,1287855260290487,,
1852408,4,17,3,31,20178,13,1,1,2,,,,0.0,1287853435290487,352769427489998,1287853426290487,,
1837465,4,17,3,197,20039,1,1,1,2,,,,0.0,1287852965290487,352769429489998,1287852960290487,1287852960290487.0,
1852435,4,17,3,31,20141,12,1,1,2,,,,0.0,1287852643290487,352769430489998,1287852636290487,,
1797324,8,17,3,111,20114,11,1,1,2,,,,0.0,1287856318290487,352769431489998,1287855261290487,,
1852448,4,17,3,31,20025,13,2,2,2,,,,0.0,1287853918290487,352769433489998,1287853911290487,,
1853027,4,17,3,43,20053,1,1,1,4,2.0,,,,1287854079290487,352769437489998,1287854077290487,1287854077290487.0,
1853041,9,17,3,43,20005,11,1,1,2,,,,0.0,1287853059290487,352769438489998,1287853054290487,,
1837509,4,17,3,197,20084,1,1,1,2,,,,0.0,1287854281290487,352769441489998,1287854275290487,1287854275290487.0,
1918799,5,18,4,89,20087,13,1,1,4,2.0,,,,1287853123290487,352769442489998,1287853117290487,,
1917627,5,18,4,127,20118,11,1,1,2,,,,0.0,1287856316290487,352769445489998,1287855259290487,,
1915895,5,18,4,89,20113,13,1,1,1,,0.0,0.0,0.0,1287853141290487,352769446489998,1287853135290487,,
1852380,4,17,3,31,20088,11,1,1,2,,,,0.0,942211258290487,352769450489998,942211254290487,,
1856817,1,17,3,31,23198,11,2,2,2,,,,0.0,785698607290487,352769451489998,785698599290487,,
1857666,1,17,3,31,21781,12,1,1,2,,,,0.0,785698639290487,352769452489998,785698635290487,,
1856845,1,17,3,31,23251,12,1,1,2,,,,0.0,785696546290487,352769453489998,785696541290487,,
1857014,1,17,3,31,23487,1,1,1,2,,,,0.0,785698654290487,352769457489998,785698652290487,785698652290487.0,
1857724,1,17,3,31,21965,1,1,1,2,,,,0.0,785698061290487,352769462489998,785698058290487,785698059290487.0,
1857724,1,17,3,31,21965,12,1,1,2,,,,0.0,785698063290487,352769462489998,785698058290487,,
1858000,1,17,3,31,22332,11,1,1,2,,,,0.0,785696679290487,352769464489998,785696672290487,,
1855687,1,17,3,31,22151,12,1,1,2,,,,0.0,785694069290487,352769465489998,785694064290487,,
1857855,1,17,3,31,22099,13,1,1,2,,,,0.0,785694115290487,352769466489998,785694107290487,,
1856920,1,17,3,31,23338,14,1,1,4,2.0,,,,785697526290487,352769467489998,785697516290487,,
1856901,1,17,3,31,23303,12,1,1,2,,,,0.0,785694879290487,352769469489998,785694873290487,,
1856901,1,17,3,31,23303,13,1,1,2,,,,0.0,785694880290487,352769469489998,785694873290487,,
1856872,1,17,3,31,23278,13,2,2,2,,,,0.0,785694171290487,352769470489998,785694165290487,,
1857338,1,17,3,31,23824,14,1,1,2,,,,0.0,785698110290487,352769471489998,785698100290487,,
1852499,4,17,3,31,20009,13,1,1,2,,,,0.0,1092694787290487,352769473489998,1092687315290487,,
1852359,4,17,3,31,20203,1,1,1,2,,,,0.0,942212660290487,352769474489998,942212656290487,942212656290487.0,
1852359,4,17,3,31,20203,13,1,1,2,,,,0.0,942212662290487,352769474489998,942212656290487,,
1852483,4,17,3,31,20042,14,1,1,2,,,,0.0,942211714290487,352769477489998,942211709290487,,
1852507,4,17,3,31,20070,13,2,2,2,,,,0.0,942210897290487,352769479489998,942210891290487,,
1852418,4,17,3,31,20018,1,1,1,2,,,,0.0,942211482290487,352769481489998,942211479290487,942211479290487.0,
1852418,4,17,3,31,20018,14,1,1,2,,,,0.0,942211486290487,352769481489998,942211479290487,,
1837408,4,17,3,197,20051,13,1,1,2,,,,0.0,1092694979290487,352769484489998,1092687215290487,,
1852375,4,17,3,31,20046,13,1,1,2,,,,0.0,942212761290487,352769488489998,942212754290487,,
1852440,4,17,3,31,20158,14,1,1,2,,,,0.0,942211322290487,352769489489998,942211316290487,,
1795838,4,17,3,89,20052,14,1,1,1,,0.0,0.0,0.0,942211616290487,352769490489998,942211611290487,,
1853001,4,17,3,43,20201,11,1,1,2,,,,0.0,942212234290487,352769491489998,942212228290487,,
1796088,4,17,3,93,20200,12,1,1,2,,,,0.0,942212272290487,352769493489998,942212264290487,,
1796088,4,17,3,93,20200,14,1,1,2,,,,0.0,942212273290487,352769493489998,942212264290487,,
1795855,4,17,3,89,20200,12,1,1,2,,,,0.0,1092694273290487,352769494489998,1092687263290487,,
1795855,4,17,3,89,20200,13,1,1,2,,,,0.0,1092694942290487,352769494489998,1092687263290487,,
1852723,4,17,3,37,20200,1,1,1,2,,,,0.0,942211084290487,352769495489998,942211082290487,942211082290487.0,
1795842,4,17,3,89,20031,11,2,2,2,,,,0.0,942212316290487,352769500489998,942212306290487,,
1853026,4,17,3,43,20018,14,1,1,2,,,,0.0,942211766290487,352769502489998,942211761290487,,
1917860,5,18,4,127,20001,11,1,1,2,,,,0.0,942231631290487,352769507489998,942231627290487,,
1916222,6,18,4,89,20048,13,1,1,2,,,,0.0,942231670290487,352769508489998,942231665290487,,
1915913,5,18,4,89,20043,13,1,1,2,,,,0.0,942230688290487,352769509489998,942230683290487,,
1915977,5,18,4,89,20078,13,1,1,2,,,,0.0,1092695072290487,352769510489998,1092687314290487,,
1852381,4,17,3,31,20021,13,1,1,2,,,,0.0,942082315290487,352769517489998,942082306290487,,
1852381,4,17,3,31,20021,14,1,1,2,,,,0.0,942082316290487,352769517489998,942082306290487,,
1856866,1,17,3,31,23284,14,1,1,2,,,,0.0,785694917290487,352769520489998,785694906290487,,
1855170,1,17,3,31,21988,11,1,1,2,,,,0.0,785697573290487,352769523489998,785697569290487,,
1857761,1,17,3,31,22009,1,1,1,2,,,,0.0,785693304290487,352769525489998,785693300290487,785693300290487.0,
1857761,1,17,3,31,22009,14,1,1,2,,,,0.0,785693307290487,352769525489998,785693300290487,,
1857055,1,17,3,31,23500,14,1,1,2,,,,0.0,785695799290487,352769526489998,785695790290487,,
1857754,1,17,3,31,22016,14,1,1,2,,,,0.0,785693340290487,352769527489998,785693331290487,,
1857766,1,17,3,31,22004,13,1,1,2,,,,0.0,785693377290487,352769528489998,785693368290487,,
1857118,1,17,3,31,23545,1,1,1,2,,,,0.0,785698173290487,352769529489998,785698171290487,785698171290487.0,
1857727,1,17,3,31,21962,14,1,1,2,,,,0.0,785696727290487,352769531489998,785696719290487,,
1857727,1,17,3,31,21962,13,2,2,2,,,,0.0,785696728290487,352769531489998,785696720290487,,
1857740,1,17,3,31,21949,13,1,1,2,,,,0.0,785696785290487,352769532489998,785696780290487,,
1857740,1,17,3,31,21949,14,1,1,2,,,,0.0,785696786290487,352769532489998,785696780290487,,
1852340,4,17,3,31,20124,11,1,1,2,,,,0.0,942083294290487,352769533489998,942083289290487,,
1855672,1,17,3,31,22166,11,1,1,2,,,,0.0,785696803290487,352769535489998,785696799290487,,
1856942,1,17,3,31,23370,11,1,1,2,,,,0.0,785696827290487,352769537489998,785696824290487,,
1856914,1,17,3,31,23344,1,1,1,1,,2.0,0.0,0.0,785696873290487,352769538489998,785696870290487,785696870290487.0,
1857355,1,17,3,31,23807,14,1,1,2,,,,0.0,785697023290487,352769541489998,785697014290487,,
1857096,1,17,3,31,23567,1,1,1,2,,,,0.0,785698201290487,352769542489998,785698195290487,785698196290487.0,
1857096,1,17,3,31,23567,14,1,1,2,,,,0.0,785698204290487,352769542489998,785698195290487,,
1857098,1,17,3,31,23565,1,1,1,2,,,,0.0,785693459290487,352769543489998,785693455290487,785693455290487.0,
